release_job_id,source_manifest,source_rep_file,design,mar_design,n,epsilon,strength,analysis_region,reference_method,propensity_mode,learner,propensity_learner,repair_mode,region_damp,region_damp_grid,validation_risk,validation_region_weight,validation_loss_se,selector,lepski_c,region_quantile,region_min_observed,region_kappa_floor,region_selector_ablation,region_detector_c,reps,bootstraps,rep,elapsed_s,ref_error,rt_error,shrink_error,delta,vd,gamma,weight,selected_tau,selected_region_damp,selected_repair_kind,targeting_moment,targeting_score_gap,ma_trimmed_fraction,ma_xi_derivative_1,ma_bias_correction_mean,cui_selected_propensity_learner,cui_selected_outcome_learner,cui_pseudo_risk,gl_original_bias_proxy,gl_selected_bias_proxy,gl_selected_variance_proxy,gl_selected_risk_proxy,global_dr_selected_bias_proxy,global_dr_selected_variance_proxy,global_dr_selected_risk_proxy,analysis_region_mass,true_region_mass,region_overlap_precision,region_overlap_recall,analysis_observed,true_region_observed,analysis_response_rate,true_region_response_rate,analysis_bias_ref,analysis_bias_repair,analysis_abs_bias_reduction,true_region_bias_ref,true_region_bias_repair,true_region_abs_bias_reduction,analysis_underfit_rmse_ref,analysis_underfit_rmse_repair,true_region_underfit_rmse_ref,true_region_underfit_rmse_repair
m01-j0173,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk04.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,365.5067712510936,-0.25748264895422,-0.25748264895422,-0.25748264895422,0.0,0.0033698287576228725,5.461660277471768e-05,0.0,nan,0.0,reference,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.02142004764942466,nan,nan,nan,nan,nan,nan,nan,0.1,0.1,0.5733333333333334,0.5733333333333334,48,22,0.16,0.07333333333333333,-0.1281121303405791,-0.1281121303405791,0.0,-0.21149532422489967,-0.21149532422489967,0.0,4.003223241190266,4.003223241190266,5.157513267405324,5.157513267405324
m01-j0173,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk04.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,531.9842027937993,-0.19748660292260145,-0.19748660292260145,-0.19748660292260145,0.0,0.005747380201947738,0.00011829792456750747,0.0,nan,0.0,reference,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.012584388033446957,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,30,nan,0.1,0.0,0.0,0.0,-0.22198205974723412,-0.22198205974723412,0.0,nan,nan,5.078146826005639,5.078146826005639
m01-j0173,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk04.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,4,752.3606817307882,-0.14754535994232665,-0.0770116666504832,-0.14754535994232665,0.07053369329184345,0.011394341839857429,-8.576176660281265e-05,0.0,nan,1.0,if_residual,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.03944859175981785,nan,nan,nan,nan,nan,nan,nan,0.1,0.1,0.5533333333333333,0.5533333333333333,45,25,0.15,0.08333333333333333,-0.141353145355941,-0.17699603786730564,-0.03564289251136463,-0.18727920427383962,-0.13003564440266324,0.05724355987117638,3.790966165065374,3.5083533618900646,5.126940887026189,3.9019490843860534
m01-j0174,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk05.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,1,200.19612863101065,-0.3481314055301761,-0.34993856608432905,-0.3481314055301761,-0.0018071605541529756,0.004460143913503568,-4.341195993469958e-05,0.0,nan,0.5,if_residual,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.02021086021945101,nan,nan,nan,nan,nan,nan,nan,0.1,0.1,0.62,0.62,49,20,0.16333333333333333,0.06666666666666667,-0.12084193747503555,-0.12194146155030638,-0.0010995240752708357,-0.17647448847557995,-0.16238455947694155,0.014089928998638396,4.392050100843259,3.834049936686856,5.735142105739603,5.244484749518974
m01-j0174,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk05.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,362.1037116451189,-0.1242182396777246,-0.12821608559640818,-0.1242182396777246,-0.0039978459186835735,0.016434448868190232,-0.0037512645141210225,0.0,nan,1.0,if_residual,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.038868372798808004,nan,nan,nan,nan,nan,nan,nan,0.1,0.1,0.5166666666666667,0.5166666666666667,58,28,0.19333333333333333,0.09333333333333334,-0.09593107293823917,-0.08221589731495407,0.0137151756232851,-0.19716843597029862,-0.1447844966662172,0.05238393930408142,3.439542679191687,3.0371969019339877,4.78269688212228,3.69789793971749
m01-j0174,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk05.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,527.0605571381748,-0.11843134843736447,-0.019899531837089812,-0.11843134843736447,0.09853181660027466,0.02598624044065033,0.003044454181755864,0.0,nan,1.0,if_residual,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.07292029879343843,nan,nan,nan,nan,nan,nan,nan,0.1,0.1,0.5966666666666667,0.5966666666666667,42,23,0.14,0.07666666666666666,-0.05453186805211391,-0.10197980879704441,-0.0474479407449305,-0.115779158341432,-0.10125590053507028,0.014523257806361725,4.213450091079745,3.306197676049435,5.569776303926972,3.9635404627860003
m01-j0174,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk05.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,4,753.5390002564527,-0.4260324657922182,-0.3638401484512517,-0.4260324657922182,0.06219231734096653,0.015622863713296974,-0.0005391812192360197,0.0,nan,1.0,if_residual,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.021510667429284223,nan,nan,nan,nan,nan,nan,nan,0.075,0.1,0.6888888888888889,0.5166666666666667,30,19,0.13333333333333333,0.06333333333333334,-0.11190482714209134,-0.0902862522685637,0.02161857487352764,-0.19536469671273365,-0.13619571485441104,0.05916898185832262,4.714523585061997,3.087348108029175,5.811954814835641,4.589305311888869
m01-j0175,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk06.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,1,204.90918601723388,-0.1704507426435119,-0.1704507426435119,-0.1704507426435119,0.0,0.009044064007725464,-0.00040061628089684605,0.0,nan,0.0,reference,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.02733562931257967,nan,nan,nan,nan,nan,nan,nan,0.075,0.1,0.5022222222222222,0.37666666666666665,45,34,0.2,0.11333333333333333,-0.07152463183539993,-0.07152463183539993,0.0,-0.1736507280611882,-0.1736507280611882,0.0,3.0695488882180824,3.0695488882180824,4.537736153157341,4.537736153157341
m01-j0175,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk06.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,353.5263757300563,-0.17045815372389572,-0.17045815372389572,-0.17045815372389572,0.0,0.014707534685531418,0.0019323273595997469,0.0,nan,0.0,reference,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.06011452519832717,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,22,nan,0.07333333333333333,0.0,0.0,0.0,-0.17846881825016786,-0.17846881825016786,0.0,nan,nan,5.355738424869847,5.355738424869847
m01-j0175,manifest.tsv,dml_mechanism_regional_shift_cui_selective_ml_n3000_s8_chunk06.reps.csv,regional_shift,nonlinear_mar,3000,0.05,8.0,estimated_residual_lowp_supported,cui_selective_ml,estimated,xgboost,xgboost,if_residual,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,516.0206662681885,-0.1118285904432339,-0.1118285904432339,-0.1118285904432339,0.0,0.00380249709623124,0.0017464404642184433,0.0,nan,0.0,reference,nan,nan,nan,nan,nan,gradient_boosting,gradient_boosting,0.03683696593627431,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,28,nan,0.09333333333333334,0.0,0.0,0.0,-0.1515641414235595,-0.1515641414235595,0.0,nan,nan,4.790621257220943,4.790621257220943
