dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108421026,10000,0.05,xgboost,0.0552624266254333,0.0552624266254333,0.0,0.0,0;0;0,19.70245644126723,19.70245644126723,0.0,0.074,0.031225809555192337,0.3371932544696526,73.05864927089145,0.0
2,1,3108421027,10000,0.05,xgboost,-0.03607886835211879,-0.03607886835211879,0.0,0.0,0;0;0,20.3906762342715,20.3906762342715,0.0,0.0748,0.022182231431108743,0.3276338343436402,63.12197660532056,0.0
2,2,3108421028,10000,0.05,xgboost,-0.007970015575829378,-0.007970015575829378,0.0,0.0,0;0;0,20.861542036418534,20.861542036418534,0.0,0.0809,0.014656714447667673,0.32376716184007237,67.14711349039521,0.0
2,3,3108421029,10000,0.05,xgboost,-0.008454796549788087,-0.008454796549788087,0.0,0.0,0;0;0,22.180962688511347,22.180962688511347,0.0,0.0875,0.048249920627413206,0.390573721433447,70.35494282082331,0.0
2,4,3108421030,10000,0.05,xgboost,-0.08121351467335879,-0.08121351467335879,0.0,0.0,0;0;0,20.078732314053347,20.078732314053347,0.0,0.0753,0.04813763947030851,0.3317120355221505,62.975197907914385,0.0
2,5,3108421031,10000,0.05,xgboost,0.043571553731210716,0.043571553731210716,0.0,0.0,0;0;0,19.761879138157525,19.761879138157525,0.0,0.0729,0.045133525036487404,0.3571079980574665,75.76230872232192,0.0
2,6,3108421032,10000,0.05,xgboost,-0.045227319509949536,-0.045227319509949536,0.0,0.0,0;0;0,23.36374932358757,23.36374932358757,0.0,0.0741,0.060109206875183355,0.35599159623175064,78.77942293661984,0.0
2,7,3108421033,10000,0.05,xgboost,-0.010924368227724225,-0.010924368227724225,0.0,0.0,0;0;0,21.506811757574173,21.506811757574173,0.0,0.0796,0.041248830412407324,0.3544354660239307,79.80647920154851,0.0
2,8,3108421034,10000,0.05,xgboost,0.020305568925814303,0.020305568925814303,0.0,0.0,0;0;0,23.15935842723482,23.15935842723482,0.0,0.0838,0.046017679047820975,0.3415432950259112,73.41691137219945,0.0
2,9,3108421035,10000,0.05,xgboost,-0.09086760185706694,-0.09086760185706694,0.0,0.0,0;0;0,20.38912425034762,20.38912425034762,0.0,0.0891,0.056878563006113665,0.345018369391391,51.52282035861328,0.0
