dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
3,0,3108532026,10000,0.05,xgboost,-0.058935619460745214,-0.07760839976915988,-0.01867278030841467,0.6666666666666666,0.5;0.5;1,65.27546260868039,50.228446213955365,0.23051566076107832,0.1402,0.4849297666538169,0.34570596806538584,124.3602042744,-0.01867278030841467
3,1,3108532027,10000,0.05,xgboost,-0.0016787344568738316,0.002390836596889375,0.004069571053763207,0.8333333333333334,1;1;0.5,53.42212616086126,42.61346684856691,0.20232551732868165,0.1336,0.37009485851893603,0.3349460927986993,105.94399023185751,0.004069571053763207
3,2,3108532028,10000,0.05,xgboost,-0.0289662796946924,-0.01517805745000119,0.013788222244691208,0.6666666666666666,0.5;0.5;1,53.13738335254477,40.87259727007269,0.23081275946728969,0.1472,0.424567928108881,0.3256191135801793,77.04676542898206,0.013788222244691208
3,3,3108532029,10000,0.05,xgboost,-0.062075840821102735,-0.10815021422647134,-0.0460743734053686,0.8333333333333334,1;1;0.5,57.64995060012301,46.21335032668256,0.1983800533112001,0.1395,0.3192993207915583,0.3416782664597974,127.34860092948932,-0.04607437340536861
3,4,3108532030,10000,0.05,xgboost,0.009689995439208121,-0.010726791377539218,-0.02041678681674734,0.6666666666666666,1;0.5;0.5,58.744852415702375,47.74021793609808,0.18732934082004404,0.1435,0.396759063396101,0.3559423073257423,88.58768551823734,-0.02041678681674734
3,5,3108532031,10000,0.05,xgboost,0.041549223906798494,0.06747296318080552,0.025923739274007027,0.6666666666666666,0.5;1;0.5,59.38074458174282,48.8540212963703,0.17727503013845775,0.1418,0.4731205736414298,0.3738306665759595,100.6853333782516,0.025923739274007027
3,6,3108532032,10000,0.05,xgboost,0.07290570301452454,0.019824680007090596,-0.05308102300743394,0.6666666666666666,1;0.5;0.5,62.73169979405268,49.248294509132315,0.21493766834289846,0.1528,0.39286402843953555,0.3581855401756637,93.91475361354087,-0.05308102300743394
3,7,3108532033,10000,0.05,xgboost,0.0002994028525039605,0.01597429936853411,0.01567489651603015,0.8333333333333334,1;1;0.5,55.50016444023503,43.11071731405774,0.22323262013968959,0.1425,0.4103476170645388,0.27739415883021995,95.7905476735675,0.01567489651603015
3,8,3108532034,10000,0.05,xgboost,-0.03344641183937791,0.0036071975310883186,0.03705360937046623,0.6666666666666666,0.5;0.5;1,60.68511916134074,48.46664792113259,0.20134213146592755,0.132,0.46423033602998676,0.32633245381242737,163.8936358583005,0.03705360937046623
3,9,3108532035,10000,0.05,xgboost,-0.025878802788488475,0.0018132085176265078,0.027692011306114983,0.8333333333333334,1;1;0.5,61.87643049865827,48.136558921611496,0.2220533968478468,0.141,0.4411018790395507,0.3448964926018798,119.03484384402357,0.027692011306114983
3,10,3108532036,10000,0.05,xgboost,-0.03195956470542116,-0.026182587122601693,0.005776977582819469,0.5,0.5;0.5;0.5,63.07767971183057,48.98158341844717,0.22347201669086753,0.1548,0.4310851976141729,0.38780793222040566,106.87928156627406,0.005776977582819467
3,11,3108532037,10000,0.05,xgboost,0.0344520317348177,0.0046415378160796945,-0.029810493918738006,0.6666666666666666,1;0.5;0.5,65.6119696476124,54.018287743685825,0.17670071430858902,0.1408,0.38580831956704953,0.35737169433875227,176.3178693793689,-0.029810493918738006
