dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108402026,10000,0.05,xgboost,-0.00036592661734107315,-0.00036592661734107315,0.0,0.0,0;0;0,21.70096922668919,21.70096922668919,0.0,0.0861,0.0609583267904787,0.3726908403332041,66.66893043615083,0.0
2,1,3108402027,10000,0.05,xgboost,-0.05717895536556414,-0.05717895536556414,0.0,0.0,0;0;0,21.401323123528158,21.401323123528158,0.0,0.0806,0.05310916731173612,0.32060751872094034,54.65755083223127,0.0
2,2,3108402028,10000,0.05,xgboost,0.04093654612054032,0.04093654612054032,0.0,0.0,0;0;0,19.623867402248578,19.623867402248578,0.0,0.0746,0.023604746998014677,0.33423176435376956,63.81503552381814,0.0
2,3,3108402029,10000,0.05,xgboost,-0.04116379177337254,-0.04116379177337254,0.0,0.0,0;0;0,21.249934980291386,21.249934980291386,0.0,0.0768,0.05995074559474366,0.35627943067782003,54.44221685503877,0.0
2,4,3108402030,10000,0.05,xgboost,0.03374481207955644,0.03374481207955644,0.0,0.0,0;0;0,20.371540006448708,20.371540006448708,0.0,0.0751,0.03211364986571591,0.34721400937002356,68.81387077807514,0.0
2,5,3108402031,10000,0.05,xgboost,-0.007947759857059589,-0.007947759857059589,0.0,0.0,0;0;0,21.289030300301082,21.289030300301082,0.0,0.0792,0.016496257055761153,0.3487171028850871,57.87742108676328,0.0
2,6,3108402032,10000,0.05,xgboost,-0.02245337056111169,-0.02245337056111169,0.0,0.0,0;0;0,20.282478331322984,20.282478331322984,0.0,0.0756,0.031848524917297956,0.3019011381792208,74.60415288626061,0.0
2,7,3108402033,10000,0.05,xgboost,-0.03429992703138271,-0.03429992703138271,0.0,0.0,0;0;0,21.194643958736048,21.194643958736048,0.0,0.0855,0.03309229443154142,0.35826632804711417,84.95844041798001,0.0
2,8,3108402034,10000,0.05,xgboost,0.010341570488690166,0.010341570488690166,0.0,0.0,0;0;0,19.795958199806478,19.795958199806478,0.0,0.0793,0.04759520033853839,0.3434984965046777,53.7198644522362,0.0
2,9,3108402035,10000,0.05,xgboost,-0.06001657468464136,-0.06001657468464136,0.0,0.0,0;0;0,19.79537910939158,19.79537910939158,0.0,0.0811,0.036566193732837156,0.38003334983371684,49.95703092052562,0.0
2,10,3108402036,10000,0.05,xgboost,0.036516476307926996,0.036516476307926996,0.0,0.0,0;0;0,21.287765857353307,21.287765857353307,0.0,0.0685,0.04619696976461641,0.33987493132592983,91.25636407206518,0.0
2,11,3108402037,10000,0.05,xgboost,-0.010180536699052577,-0.010180536699052577,0.0,0.0,0;0;0,22.78315977705946,22.78315977705946,0.0,0.0813,0.054859647115207015,0.3746431326382645,65.82068729353223,0.0
3,0,3108502026,10000,0.05,xgboost,0.01044742965723744,-0.01351388139821771,-0.02396131105545515,0.8333333333333334,0.5;1;1,58.79118963488976,44.61681770054281,0.24109687220778975,0.1314,0.4087721704697174,0.3067216825288301,105.4210781582061,-0.02396131105545515
3,1,3108502027,10000,0.05,xgboost,0.13611699137131672,0.10784731217479337,-0.028269679196523345,0.5,0.5;0.5;0.5,53.66969716715412,43.26323638543891,0.19389825788105935,0.1398,0.37757171830464653,0.34784793493417565,86.22190623415631,-0.028269679196523338
3,2,3108502028,10000,0.05,xgboost,0.02363404475172448,0.017064834840331684,-0.0065692099113927975,0.5,0.5;0.5;0.5,60.42886935036995,49.55740259783521,0.179905182231714,0.1466,0.4071041057595853,0.36345197032085935,118.51763089402965,-0.006569209911392798
3,3,3108502029,10000,0.05,xgboost,-0.01700995816853257,0.014125622482946278,0.031135580651478846,0.6666666666666666,0.5;0.5;1,66.19195098196634,52.734423949412445,0.20331062663828012,0.1486,0.3975407127605538,0.3451093711433677,120.07926052503132,0.031135580651478846
3,4,3108502030,10000,0.05,xgboost,-0.10848145098114198,-0.08210890165771222,0.026372549323429764,1.0,1;1;1,56.870252039758945,44.69431028254435,0.2141003656657296,0.1421,0.3969287840427935,0.3498069317832903,123.77959135295737,0.026372549323429764
