dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108433026,10000,0.05,xgboost,-0.0007211935338603676,-0.0007211935338603676,0.0,0.0,0;0;0,21.480689779010664,21.480689779010664,0.0,0.0824,0.042870809733716785,0.3244628295281742,76.91061919776273,0.0
2,1,3108433027,10000,0.05,xgboost,0.007942278986909376,0.007942278986909376,0.0,0.0,0;0;0,19.636559341521938,19.636559341521938,0.0,0.0701,0.06941154137056774,0.31057778891971743,55.96782258824867,0.0
2,2,3108433028,10000,0.05,xgboost,0.0470889966912576,0.0470889966912576,0.0,0.0,0;0;0,20.956662963581433,20.956662963581433,0.0,0.0811,0.020923481301280945,0.36173723952288256,54.71947576433643,0.0
2,3,3108433029,10000,0.05,xgboost,-0.0378493805871188,-0.0378493805871188,0.0,0.0,0;0;0,21.584260782738518,21.584260782738518,0.0,0.078,0.035875301031712055,0.357454918062338,64.49890457762135,0.0
2,4,3108433030,10000,0.05,xgboost,0.011415805182453482,0.011415805182453482,0.0,0.0,0;0;0,20.23147613060667,20.23147613060667,0.0,0.076,0.0434113811145358,0.37245637455906205,74.6544103852431,0.0
2,5,3108433031,10000,0.05,xgboost,-0.004224431080563676,-0.004224431080563676,0.0,0.0,0;0;0,21.033574176699815,21.033574176699815,0.0,0.0757,0.12547096174829184,0.3464984592601242,79.61347967525093,0.0
2,6,3108433032,10000,0.05,xgboost,0.0546898821556918,0.0546898821556918,0.0,0.0,0;0;0,20.23642544702539,20.23642544702539,0.0,0.0822,0.03366285807981234,0.32727683905046107,55.642985867214,0.0
2,7,3108433033,10000,0.05,xgboost,-0.10410904732239666,-0.10410904732239666,0.0,0.0,0;0;0,20.977761203015103,20.977761203015103,0.0,0.0827,0.031072841432471,0.37480738829508586,85.72917939402073,0.0
2,8,3108433034,10000,0.05,xgboost,-4.628523476779556e-05,-4.628523476779556e-05,0.0,0.0,0;0;0,19.85363019841022,19.85363019841022,0.0,0.0773,0.035656437461464234,0.3528184329101462,78.8122599513089,0.0
2,9,3108433035,10000,0.05,xgboost,-0.004068103454619377,-0.004068103454619377,0.0,0.0,0;0;0,20.353237288427273,20.353237288427273,0.0,0.0778,0.02418630676311405,0.36557674117476247,78.85827937231633,0.0
