dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108429026,10000,0.05,xgboost,-0.006972385787935093,-0.006972385787935093,0.0,0.0,0;0;0,21.438461241784335,21.438461241784335,0.0,0.0798,0.06535712242028163,0.3753853067631476,60.67070148924374,0.0
2,1,3108429027,10000,0.05,xgboost,0.05643179840366774,0.05643179840366774,0.0,0.0,0;0;0,20.66130781131848,20.66130781131848,0.0,0.0684,0.04257447973000386,0.35897598390930413,53.68854511659587,0.0
2,2,3108429028,10000,0.05,xgboost,-0.019847966731734553,-0.019847966731734553,0.0,0.0,0;0;0,19.951103797895847,19.951103797895847,0.0,0.076,0.029142640202143667,0.319121898002651,67.02274355732557,0.0
2,3,3108429029,10000,0.05,xgboost,-0.01679752196073311,-0.01679752196073311,0.0,0.0,0;0;0,20.664488244881237,20.664488244881237,0.0,0.0719,0.029073648751878477,0.38724347261944686,70.16386029958859,0.0
2,4,3108429030,10000,0.05,xgboost,-0.01600528299435583,-0.01600528299435583,0.0,0.0,0;0;0,20.393959828124842,20.393959828124842,0.0,0.0787,0.027645124730125484,0.32495058700214363,60.68415018485745,0.0
2,5,3108429031,10000,0.05,xgboost,-0.0035483530815698903,-0.0035483530815698903,0.0,0.0,0;0;0,20.134630187056494,20.134630187056494,0.0,0.0738,0.05735916625728695,0.339001106708864,58.312797750455104,0.0
2,6,3108429032,10000,0.05,xgboost,0.056365826601109836,0.056365826601109836,0.0,0.0,0;0;0,21.383638713022016,21.383638713022016,0.0,0.0812,0.0319332710448459,0.35844377222841445,41.976047234908926,0.0
2,7,3108429033,10000,0.05,xgboost,-0.05465533146963561,-0.05465533146963561,0.0,0.0,0;0;0,21.016679567188547,21.016679567188547,0.0,0.0966,0.04293557378121976,0.3425130169900392,50.80026329666175,0.0
2,8,3108429034,10000,0.05,xgboost,0.05527007393360773,0.05527007393360773,0.0,0.0,0;0;0,19.863255680277828,19.863255680277828,0.0,0.0772,0.03231151703002011,0.3303913619513319,51.997803903998246,0.0
2,9,3108429035,10000,0.05,xgboost,0.011163740746905246,0.011163740746905246,0.0,0.0,0;0;0,21.694986730953616,21.694986730953616,0.0,0.081,0.05679654024502052,0.37294593685966915,56.15355760535051,0.0
2,10,3108429036,10000,0.05,xgboost,0.020479005989389135,0.020479005989389135,0.0,0.0,0;0;0,21.091896585519187,21.091896585519187,0.0,0.075,0.044870803419369144,0.3548909203291636,63.29338371306958,0.0
2,11,3108429037,10000,0.05,xgboost,0.08212043470873237,0.08212043470873237,0.0,0.0,0;0;0,22.936952635263307,22.936952635263307,0.0,0.0799,0.07074284292657544,0.3366636140846463,90.55384974211772,0.0
3,0,3108529026,10000,0.05,xgboost,0.059024958670339855,0.06928332342035144,0.010258364750011587,0.6666666666666666,1;0.5;0.5,66.04835037097831,53.009135597325375,0.1974192345518803,0.1524,0.43856856769885016,0.3482911847971551,159.84343182649826,0.010258364750011583
3,1,3108529027,10000,0.05,xgboost,0.04560052466410636,0.08275432387200643,0.03715379920790007,0.6666666666666666,0.5;1;0.5,62.17807964760867,48.926822485422214,0.2131178260455667,0.1419,0.5144042313453971,0.3312541353802648,128.14566799177717,0.03715379920790008
3,2,3108529028,10000,0.05,xgboost,-0.1206233114256578,-0.12206036527152975,-0.0014370538458719495,0.5,0.5;0.5;0.5,63.73614581586319,51.31204083188905,0.1949302836708699,0.1497,0.39609460779569294,0.35106523192168587,113.03706895662707,-0.001437053845871948
3,3,3108529029,10000,0.05,xgboost,0.14200993760639324,0.04421998301523536,-0.09778995459115788,1.0,1;1;1,58.477068060070906,46.073457089683906,0.21211068512609624,0.131,0.33467412025728893,0.3156589920613237,136.66091108676147,-0.09778995459115788
3,4,3108529030,10000,0.05,xgboost,-0.03640737540004629,-0.053849550921673275,-0.017442175521626982,0.8333333333333334,0.5;1;1,66.0792574428298,52.968831527724056,0.19840455874445279,0.1462,0.4452775598914878,0.38621703395815227,106.3581890270672,-0.01744217552162698
3,5,3108529031,10000,0.05,xgboost,-0.01484026764405183,0.04587011475573927,0.0607103823997911,0.6666666666666666,0.5;0.5;1,61.22126163870811,48.131663340440646,0.21380804556943916,0.152,0.47071998373608975,0.34234811006706495,92.27146390473384,0.0607103823997911
