dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108415026,10000,0.05,xgboost,0.07095204343859093,0.07095204343859093,0.0,0.0,0;0;0,21.640770994425367,21.640770994425367,0.0,0.0788,0.049446643138359656,0.34533238256112825,54.98885180999413,0.0
2,1,3108415027,10000,0.05,xgboost,0.07367716700171378,0.07367716700171378,0.0,0.0,0;0;0,19.90757510665357,19.90757510665357,0.0,0.0733,0.06716662142094745,0.33431510255865193,80.04991035354882,0.0
2,2,3108415028,10000,0.05,xgboost,0.08600634486703297,0.08600634486703297,0.0,0.0,0;0;0,22.442626587031853,22.442626587031853,0.0,0.0804,0.09431323709594591,0.37351158337653945,76.93980967722578,0.0
2,3,3108415029,10000,0.05,xgboost,0.09602825594130836,0.09602825594130836,0.0,0.0,0;0;0,21.78731082195615,21.78731082195615,0.0,0.0865,0.06731879745688533,0.3663315630811117,58.017777167896256,0.0
2,4,3108415030,10000,0.05,xgboost,0.025812683880352422,0.025812683880352422,0.0,0.0,0;0;0,20.81705992034852,20.81705992034852,0.0,0.0828,0.03503319625047573,0.35809985919049736,56.85643971764029,0.0
2,5,3108415031,10000,0.05,xgboost,-0.05077682808291905,-0.05077682808291905,0.0,0.0,0;0;0,20.940151861598174,20.940151861598174,0.0,0.0826,0.0518905408153772,0.35972554274045293,63.99218193958363,0.0
2,6,3108415032,10000,0.05,xgboost,-0.0010340307469139456,-0.0010340307469139456,0.0,0.0,0;0;0,20.506183123955083,20.506183123955083,0.0,0.0759,0.059796206132817956,0.2925873752844069,63.526980704363964,0.0
2,7,3108415033,10000,0.05,xgboost,-0.02105742682924692,-0.02105742682924692,0.0,0.0,0;0;0,21.41945706947986,21.41945706947986,0.0,0.0776,0.034584150172337506,0.3361933157548484,72.17677097404173,0.0
2,8,3108415034,10000,0.05,xgboost,-0.026873176876222284,-0.026873176876222284,0.0,0.0,0;0;0,22.005694114198647,22.005694114198647,0.0,0.0847,0.05464347838034066,0.3634338574946126,56.1382980965647,0.0
2,9,3108415035,10000,0.05,xgboost,-0.05648472830842751,-0.05648472830842751,0.0,0.0,0;0;0,20.581327642322982,20.581327642322982,0.0,0.0694,0.056797313278398584,0.35785913489511206,64.2349979233471,0.0
2,10,3108415036,10000,0.05,xgboost,-0.032610077729333206,-0.032610077729333206,0.0,0.0,0;0;0,19.370375210955345,19.370375210955345,0.0,0.0709,0.1035084280349809,0.3104016293279482,76.35346851701762,0.0
2,11,3108415037,10000,0.05,xgboost,0.039232855135631094,0.039232855135631094,0.0,0.0,0;0;0,20.688298798907052,20.688298798907052,0.0,0.0873,0.05721202203013184,0.3123705325828532,67.60224414831957,0.0
3,0,3108515026,10000,0.05,xgboost,0.07450527405245366,0.08036734965189031,0.0058620755994366475,0.5,0.5;0.5;0.5,66.04082323751392,53.82607085186761,0.18495760329510583,0.154,0.3116786105158162,0.37500532511783174,78.05181496953188,0.00586207559943665
3,1,3108515027,10000,0.05,xgboost,0.1428293596652891,0.10156280217940775,-0.041266557485881344,0.8333333333333334,0.5;1;1,62.73654488366348,49.27641980550418,0.21454999001171157,0.1406,0.37998459362404413,0.33866857484041313,160.76375158234367,-0.04126655748588134
3,2,3108515028,10000,0.05,xgboost,-0.07489317792619388,-0.07192835835059394,0.0029648195755999363,0.5,0.5;0.5;0.5,57.19526248449015,47.11413039571876,0.17625816633860414,0.1382,0.43996445817521845,0.37684095469149104,91.68762307449948,0.002964819575599936
3,3,3108515029,10000,0.05,xgboost,-0.05912073344256524,-0.052211478318670415,0.006909255123894828,0.8333333333333334,1;0.5;1,61.40801548408109,48.58146466338727,0.20887421160872505,0.1478,0.3844870947914342,0.3386627836182161,110.37406268324209,0.006909255123894831
3,4,3108515030,10000,0.05,xgboost,-0.05135029177511985,-0.029323189558345585,0.022027102216774265,0.6666666666666666,1;0.5;0.5,65.61800245027717,51.91792011424136,0.2087854220557417,0.1459,0.41862198050584487,0.3747467333823053,111.3722178669471,0.022027102216774265
