dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108412026,10000,0.05,xgboost,-0.014880559809574312,-0.014880559809574312,0.0,0.0,0;0;0,20.476297360288758,20.476297360288758,0.0,0.0775,0.07002826315407902,0.3521950995357712,112.1623974337206,0.0
2,1,3108412027,10000,0.05,xgboost,0.004590754887557469,0.004590754887557469,0.0,0.0,0;0;0,20.909493953353085,20.909493953353085,0.0,0.0885,0.07548261872156042,0.3651177666215862,57.3142110901955,0.0
2,2,3108412028,10000,0.05,xgboost,0.008105387348179775,0.008105387348179775,0.0,0.0,0;0;0,19.34346431618183,19.34346431618183,0.0,0.0762,0.02178211342960943,0.34773944241780724,46.571288170226346,0.0
2,3,3108412029,10000,0.05,xgboost,0.01927771890000847,0.01927771890000847,0.0,0.0,0;0;0,18.908522113133188,18.908522113133188,0.0,0.0724,0.04235612043300459,0.316907066600615,46.14368632858884,0.0
2,4,3108412030,10000,0.05,xgboost,-0.014349602657702376,-0.014349602657702376,0.0,0.0,0;0;0,19.038855216320044,19.038855216320044,0.0,0.0747,0.023976006161048335,0.3567137669869011,58.85036665740091,0.0
2,5,3108412031,10000,0.05,xgboost,-0.06047591903873339,-0.06047591903873339,0.0,0.0,0;0;0,23.188210824559413,23.188210824559413,0.0,0.082,0.03193269459431095,0.37299007475218365,56.734000543364274,0.0
2,6,3108412032,10000,0.05,xgboost,-0.10377401168600067,-0.10377401168600067,0.0,0.0,0;0;0,20.397402711087665,20.397402711087665,0.0,0.0752,0.04161176115319918,0.32019669889854463,63.27583089121394,0.0
2,7,3108412033,10000,0.05,xgboost,0.02900866295768426,0.02900866295768426,0.0,0.0,0;0;0,21.813542197674444,21.813542197674444,0.0,0.0863,0.04526688586214112,0.3289968461809259,53.38657224239078,0.0
2,8,3108412034,10000,0.05,xgboost,-0.03419454050343816,-0.03419454050343816,0.0,0.0,0;0;0,20.07446898629536,20.07446898629536,0.0,0.0763,0.032485627435759015,0.340489026814687,77.47757125077156,0.0
2,9,3108412035,10000,0.05,xgboost,0.00019858410727632142,0.00019858410727632142,0.0,0.0,0;0;0,20.05347313483677,20.05347313483677,0.0,0.0773,0.04895280378039285,0.3554394465260688,63.00450945840466,0.0
