dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108422026,10000,0.05,xgboost,0.0808769361400138,0.0808769361400138,0.0,0.0,0;0;0,20.34050276042932,20.34050276042932,0.0,0.0793,0.04158746854098041,0.34634070181270543,67.74014793198334,0.0
2,1,3108422027,10000,0.05,xgboost,0.04401974043404036,0.04401974043404036,0.0,0.0,0;0;0,20.674610040672736,20.674610040672736,0.0,0.0752,0.0486260048040427,0.3354551864170913,53.13195173139678,0.0
2,2,3108422028,10000,0.05,xgboost,0.0037068318527498575,0.0037068318527498575,0.0,0.0,0;0;0,19.993897081015554,19.993897081015554,0.0,0.0734,0.033124423506640084,0.38519196895477176,59.32751776702594,0.0
2,3,3108422029,10000,0.05,xgboost,-0.0656288251515508,-0.0656288251515508,0.0,0.0,0;0;0,21.114281671678487,21.114281671678487,0.0,0.0699,0.02689279674770125,0.3476511528850015,69.96975594088433,0.0
2,4,3108422030,10000,0.05,xgboost,-0.08716420489896043,-0.08716420489896043,0.0,0.0,0;0;0,19.014131699741665,19.014131699741665,0.0,0.0853,0.02869087268765367,0.3336962234189607,53.64756464368828,0.0
2,5,3108422031,10000,0.05,xgboost,0.0257412782325523,0.0257412782325523,0.0,0.0,0;0;0,19.91522594157565,19.91522594157565,0.0,0.0721,0.0608685100544448,0.32832908931891447,58.16322403292841,0.0
2,6,3108422032,10000,0.05,xgboost,-0.0666718260012186,-0.0666718260012186,0.0,0.0,0;0;0,19.824404591611593,19.824404591611593,0.0,0.0735,0.027785050553635286,0.33108564461093776,72.45008065685664,0.0
2,7,3108422033,10000,0.05,xgboost,-0.08146228789039396,-0.08146228789039396,0.0,0.0,0;0;0,21.068366622494594,21.068366622494594,0.0,0.0764,0.03298489434424966,0.32138446236176743,69.35081584126286,0.0
2,8,3108422034,10000,0.05,xgboost,0.02631973969873775,0.02631973969873775,0.0,0.0,0;0;0,23.17098075484187,23.17098075484187,0.0,0.0838,0.054787622625183094,0.3569089877894641,94.074708611428,0.0
2,9,3108422035,10000,0.05,xgboost,-0.006791400241689334,-0.006791400241689334,0.0,0.0,0;0;0,21.509112614654544,21.509112614654544,0.0,0.0811,0.04324422638245912,0.34804931905976566,62.9582530016691,0.0
