dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108414026,10000,0.05,xgboost,0.01763601265688134,0.01763601265688134,0.0,0.0,0;0;0,20.75759780906369,20.75759780906369,0.0,0.0771,0.05034860889055678,0.38129376994926695,69.76205617467502,0.0
2,1,3108414027,10000,0.05,xgboost,0.01494298638839382,0.01494298638839382,0.0,0.0,0;0;0,21.00634117494197,21.00634117494197,0.0,0.0814,0.033305338185612904,0.38498521600019253,77.82913660516925,0.0
2,2,3108414028,10000,0.05,xgboost,-0.03916488864668134,-0.03916488864668134,0.0,0.0,0;0;0,20.78147579877619,20.78147579877619,0.0,0.0755,0.03983633860948573,0.3397680141490202,66.03456131741024,0.0
2,3,3108414029,10000,0.05,xgboost,0.06337835046739373,0.06337835046739373,0.0,0.0,0;0;0,18.43795357635646,18.43795357635646,0.0,0.0705,0.034078302871633034,0.3682393843143149,72.0464451891632,0.0
2,4,3108414030,10000,0.05,xgboost,0.04282551172389606,0.04282551172389606,0.0,0.0,0;0;0,20.670805247057906,20.670805247057906,0.0,0.066,0.011494521921622832,0.3698657606948506,58.00254883945865,0.0
2,5,3108414031,10000,0.05,xgboost,-0.032394290751337027,-0.032394290751337027,0.0,0.0,0;0;0,20.834810963110666,20.834810963110666,0.0,0.0748,0.026464168385639867,0.3033928760275789,94.54581775266898,0.0
2,6,3108414032,10000,0.05,xgboost,-0.021871964253774214,-0.021871964253774214,0.0,0.0,0;0;0,20.375291299269033,20.375291299269033,0.0,0.0774,0.03762662376429653,0.3434801858817394,56.125136773077685,0.0
2,7,3108414033,10000,0.05,xgboost,-0.10583159752121644,-0.10583159752121644,0.0,0.0,0;0;0,20.231774639139672,20.231774639139672,0.0,0.0792,0.0521897759981355,0.33014019177153475,82.79464695772762,0.0
2,8,3108414034,10000,0.05,xgboost,-0.024854533888971103,-0.024854533888971103,0.0,0.0,0;0;0,21.519584520906136,21.519584520906136,0.0,0.086,0.059953830666374566,0.374746696381079,57.793501659043976,0.0
2,9,3108414035,10000,0.05,xgboost,0.03488785512479564,0.03488785512479564,0.0,0.0,0;0;0,20.696676295340982,20.696676295340982,0.0,0.0749,0.07814549899233118,0.34274797205793806,59.682252518622036,0.0
2,10,3108414036,10000,0.05,xgboost,-0.057722187737935096,-0.057722187737935096,0.0,0.0,0;0;0,20.2986490876792,20.2986490876792,0.0,0.067,0.029118189894770462,0.3378111954750103,42.76817320550384,0.0
2,11,3108414037,10000,0.05,xgboost,0.02950485224399345,0.02950485224399345,0.0,0.0,0;0;0,20.37404918600587,20.37404918600587,0.0,0.0802,0.026819578903528665,0.32097246952755226,69.60702693219183,0.0
3,0,3108514026,10000,0.05,xgboost,-0.13193413883016747,-0.12836255404203673,0.003571584788130744,0.6666666666666666,1;0.5;0.5,61.10566837435608,50.64522502296772,0.17118613754952788,0.1478,0.35567229277147483,0.34230708255769077,84.88748522173888,0.0035715847881307525
3,1,3108514027,10000,0.05,xgboost,0.04922837878878694,0.019786709058870165,-0.029441669729916776,0.6666666666666666,0.5;1;0.5,56.41337779086118,44.18913775905013,0.21669044667258594,0.1313,0.4730680139486347,0.34124140217082005,76.12036061324908,-0.029441669729916776
3,2,3108514028,10000,0.05,xgboost,-0.03931983461874711,0.00041499607905479824,0.039734830697801905,0.6666666666666666,0.5;1;0.5,57.58864382789608,45.50412386669311,0.20984206534395244,0.132,0.424216288061165,0.3068181266780458,91.64579386822699,0.039734830697801905
3,3,3108514029,10000,0.05,xgboost,-0.06411995625564038,-0.032365176737924155,0.03175477951771622,0.6666666666666666,1;0.5;0.5,54.778653468845576,44.78261015860611,0.1824806320937506,0.1276,0.37717080113634144,0.32967227861815485,147.23888560298985,0.03175477951771622
