dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108424026,10000,0.05,xgboost,-0.10068102168816467,-0.10068102168816467,0.0,0.0,0;0;0,21.807328506549755,21.807328506549755,0.0,0.0862,0.04057289428784422,0.3731575360483582,65.18053198480106,0.0
2,1,3108424027,10000,0.05,xgboost,0.044409882264838406,0.044409882264838406,0.0,0.0,0;0;0,20.798488601127424,20.798488601127424,0.0,0.077,0.04789385874746647,0.340556620695591,55.966848126985234,0.0
2,2,3108424028,10000,0.05,xgboost,0.0028532322614867635,0.0028532322614867635,0.0,0.0,0;0;0,25.208570064537938,25.208570064537938,0.0,0.0934,0.039420269608799755,0.3711753275443359,132.39879987609817,0.0
2,3,3108424029,10000,0.05,xgboost,0.06113538172722162,0.06113538172722162,0.0,0.0,0;0;0,22.805774661694283,22.805774661694283,0.0,0.0763,0.029726908205180386,0.33787140054680526,64.06426114440401,0.0
2,4,3108424030,10000,0.05,xgboost,0.020377084497083444,0.020377084497083444,0.0,0.0,0;0;0,20.461986122682845,20.461986122682845,0.0,0.0802,0.05171973703441894,0.3707787333811432,58.25813916959351,0.0
2,5,3108424031,10000,0.05,xgboost,0.09425800987502278,0.09425800987502278,0.0,0.0,0;0;0,20.395064554007373,20.395064554007373,0.0,0.0653,0.013449267276732417,0.2926184440583572,72.84430506084514,0.0
2,6,3108424032,10000,0.05,xgboost,0.04500849990648338,0.04500849990648338,0.0,0.0,0;0;0,20.78713033107582,20.78713033107582,0.0,0.0803,0.02798243956489519,0.3285201805149333,50.0740174322773,0.0
2,7,3108424033,10000,0.05,xgboost,2.7529816584260375e-05,2.7529816584260375e-05,0.0,0.0,0;0;0,21.66154759734941,21.66154759734941,0.0,0.0703,0.08079661805768094,0.3472855250347624,54.97143799077495,0.0
2,8,3108424034,10000,0.05,xgboost,0.07363736671938108,0.07363736671938108,0.0,0.0,0;0;0,20.72493978423779,20.72493978423779,0.0,0.0776,0.0827765793197871,0.30961180698299406,83.99092897684989,0.0
2,9,3108424035,10000,0.05,xgboost,-0.0158344436316592,-0.0158344436316592,0.0,0.0,0;0;0,21.173781877487997,21.173781877487997,0.0,0.0779,0.04370720485062874,0.32448177096531494,70.12811674036176,0.0
2,10,3108424036,10000,0.05,xgboost,-0.011098616060788987,-0.011098616060788987,0.0,0.0,0;0;0,20.781351677057003,20.781351677057003,0.0,0.0854,0.020521097781097206,0.32543694190835126,55.97051522102836,0.0
2,11,3108424037,10000,0.05,xgboost,-0.021800427686209378,-0.021800427686209378,0.0,0.0,0;0;0,19.784146988596348,19.784146988596348,0.0,0.0789,0.0709555996193254,0.34984226809030367,56.28356782115203,0.0
3,0,3108524026,10000,0.05,xgboost,0.0684269540108644,0.02529356303402034,-0.043133390976844065,0.6666666666666666,1;0.5;0.5,65.95686960235068,52.33222085816319,0.2065690628789622,0.1406,0.3707439978641031,0.31097831302124945,121.76164861820143,-0.043133390976844065
3,1,3108524027,10000,0.05,xgboost,-0.008164961702513629,0.03361230080260871,0.04177726250512234,0.8333333333333334,1;1;0.5,57.436407198414194,46.88228838064627,0.18375311640417716,0.1461,0.3749049594886751,0.3609975173363052,114.35508014936444,0.04177726250512234
3,2,3108524028,10000,0.05,xgboost,-0.10884574893140742,-0.11418164437540905,-0.005335895444001634,0.5,0.5;0.5;0.5,66.11502059642815,54.21852357166148,0.17993637326960735,0.153,0.3815542308868869,0.396217394744268,132.1558346766849,-0.005335895444001632
3,3,3108524029,10000,0.05,xgboost,-0.0468587976328394,-0.06944329641272057,-0.022584498779881168,1.0,1;1;1,55.90059944888833,43.37415205634046,0.22408431244107122,0.1405,0.45357525711385205,0.3515990511003584,88.39758495029054,-0.02258449877988117
3,4,3108524030,10000,0.05,xgboost,-0.05677963498096433,-0.07376424451041463,-0.0169846095294503,0.8333333333333334,0.5;1;1,61.0784672984543,47.96645162622448,0.2146749296795409,0.1307,0.4941755800718509,0.33886148251252546,109.5808672278526,-0.016984609529450297
3,5,3108524031,10000,0.05,xgboost,-0.01176184913159578,-0.03662117135554491,-0.024859322223949126,0.6666666666666666,0.5;0.5;1,58.949107450698456,46.5709767410805,0.2099799512650856,0.136,0.41485272605003,0.3374006233670358,138.09096520088872,-0.024859322223949123
3,6,3108524032,10000,0.05,xgboost,-0.037653309816991776,0.02717256453554487,0.06482587435253664,0.6666666666666666,0.5;0.5;1,62.62799024132155,51.10007695847518,0.1840696665887951,0.1526,0.41501626495504434,0.3589665887988245,86.29786579115532,0.06482587435253664
3,7,3108524033,10000,0.05,xgboost,0.19188041923239474,0.18951324939734066,-0.0023671698350540837,0.8333333333333334,0.5;1;1,62.222225265809314,47.73119051347866,0.23289161855632604,0.1447,0.4244203034947563,0.36134817923786133,128.72725634381376,-0.0023671698350540963
3,8,3108524034,10000,0.05,xgboost,0.064771193240305,0.05148880711779702,-0.013282386122507983,0.8333333333333334,0.5;1;1,58.48408438790996,44.91217030369491,0.23206166645605703,0.1378,0.3379576250447475,0.31825702111929854,116.10783606932807,-0.013282386122507983
3,9,3108524035,10000,0.05,xgboost,0.16435598673600427,0.13479223957826908,-0.029563747157735187,0.6666666666666666,1;0.5;0.5,60.82985444591137,51.09401433929543,0.1600503600624731,0.1428,0.3241270681583641,0.33850239832821455,129.97345552898653,-0.02956374715773519
3,10,3108524036,10000,0.05,xgboost,0.00026492905236341624,0.035032350541861296,0.03476742148949788,0.6666666666666666,0.5;0.5;1,58.77438237301414,46.711735824953614,0.20523646631459985,0.1332,0.3208261227097372,0.33523906362540906,137.4740358361486,0.03476742148949788
3,11,3108524037,10000,0.05,xgboost,-0.0018304258762635306,0.030884504390423492,0.03271493026668702,0.6666666666666666,0.5;0.5;1,50.57184893875916,39.88671814112216,0.2112861408444121,0.129,0.3867328093026468,0.31055355585817784,80.44045974595868,0.03271493026668702
