dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,0,3108426026,10000,0.05,xgboost,0.0480385386466581,0.0480385386466581,0.0,0.0,0;0;0,20.31135358163126,20.31135358163126,0.0,0.0667,0.05124606823051306,0.33145934099699037,63.594925743006606,0.0
2,1,3108426027,10000,0.05,xgboost,-0.01648064731068119,-0.01648064731068119,0.0,0.0,0;0;0,19.84492064987294,19.84492064987294,0.0,0.0703,0.03401923447137101,0.3120317601752487,67.09657133534739,0.0
2,2,3108426028,10000,0.05,xgboost,-0.046796309417549184,-0.046796309417549184,0.0,0.0,0;0;0,19.132647055145693,19.132647055145693,0.0,0.072,0.017244074839790242,0.3415959100383963,54.67875730341628,0.0
2,3,3108426029,10000,0.05,xgboost,0.02308125473901403,0.02308125473901403,0.0,0.0,0;0;0,19.197639973342874,19.197639973342874,0.0,0.0754,0.031068964631881316,0.33758250395855804,50.53442873165777,0.0
2,4,3108426030,10000,0.05,xgboost,0.013819493200477465,0.013819493200477465,0.0,0.0,0;0;0,21.01863372559333,21.01863372559333,0.0,0.0764,0.04366442179749638,0.3189290304482585,71.17367795355533,0.0
2,5,3108426031,10000,0.05,xgboost,0.008454805829773943,0.008454805829773943,0.0,0.0,0;0;0,19.071771293216198,19.071771293216198,0.0,0.0777,0.044236958826936824,0.3468884695197065,46.636963697733556,0.0
2,6,3108426032,10000,0.05,xgboost,-0.015986105621303467,-0.015986105621303467,0.0,0.0,0;0;0,20.777553865998595,20.777553865998595,0.0,0.084,0.05124342542083924,0.3527214633286311,75.23643590416557,0.0
2,7,3108426033,10000,0.05,xgboost,0.00699140065254435,0.00699140065254435,0.0,0.0,0;0;0,20.774739304976098,20.774739304976098,0.0,0.0682,0.05325027178576329,0.33886906887011375,61.776619377680646,0.0
2,8,3108426034,10000,0.05,xgboost,0.039707542911427716,0.039707542911427716,0.0,0.0,0;0;0,19.404657662955184,19.404657662955184,0.0,0.0769,0.0368015701729839,0.33061100102965457,47.02581343269585,0.0
2,9,3108426035,10000,0.05,xgboost,-0.031800653383004654,-0.031800653383004654,0.0,0.0,0;0;0,22.35537115688725,22.35537115688725,0.0,0.08,0.03957804804348034,0.3522564062875985,61.53859599056598,0.0
2,10,3108426036,10000,0.05,xgboost,-0.07139659414237376,-0.07139659414237376,0.0,0.0,0;0;0,20.302005776688112,20.302005776688112,0.0,0.0805,0.031079628367451585,0.3291062902135174,51.20544547169872,0.0
2,11,3108426037,10000,0.05,xgboost,-0.013691259166600654,-0.013691259166600654,0.0,0.0,0;0;0,24.05443342686615,24.05443342686615,0.0,0.0829,0.05642756562662924,0.3663817599398635,82.31567160007349,0.0
3,0,3108526026,10000,0.05,xgboost,-0.09814314842200011,-0.07123194238378458,0.026911206038215535,0.5,0.5;0.5;0.5,59.64307678331634,48.434733961553825,0.1879236187375526,0.1481,0.40652478196195246,0.3693745473416925,100.96723824476054,0.026911206038215528
3,1,3108526027,10000,0.05,xgboost,-0.13896978711585833,-0.115515108590881,0.023454678524977332,0.6666666666666666,0.5;1;0.5,55.50996622831064,43.29717314674257,0.2200108180815181,0.1356,0.34597165732150664,0.35100105824381733,80.44836001720064,0.023454678524977332
3,2,3108526028,10000,0.05,xgboost,0.18472893240515198,0.1500054290263793,-0.03472350337877267,0.6666666666666666,0.5;0.5;1,55.715296144325144,43.698716888231885,0.21567828025118022,0.1438,0.43690326518446193,0.3194349371008826,92.84975568895128,-0.03472350337877266
3,3,3108526029,10000,0.05,xgboost,-0.06971695640311687,-0.02444889420388411,0.04526806219923276,0.6666666666666666,0.5;1;0.5,57.89969215200905,48.03740267115014,0.17033405730321663,0.1444,0.3784776883882352,0.3647488584381914,74.20271644937677,0.04526806219923276
3,4,3108526030,10000,0.05,xgboost,-0.08010952907063773,-0.078568458436877,0.00154107063376073,0.6666666666666666,0.5;1;0.5,57.954021705819116,45.31960698859149,0.2180075574627294,0.1362,0.40472243288372955,0.3577181655234907,126.55108225406559,0.0015410706337607237
3,5,3108526031,10000,0.05,xgboost,0.14121327248355697,0.16087338510993215,0.01966011262637518,0.8333333333333334,1;1;0.5,64.79239219480709,50.29673886256549,0.2237246201476627,0.1409,0.47536250680053055,0.37351472399115254,110.29280640441938,0.019660112626375178
3,6,3108526032,10000,0.05,xgboost,-0.15005011921628822,-0.11942632928504843,0.030623789931239792,0.6666666666666666,0.5;0.5;1,56.54667119566619,45.09188178318586,0.2025723030245897,0.1372,0.3309516076497478,0.30857564135650306,134.8718928323003,0.03062378993123979
3,7,3108526033,10000,0.05,xgboost,-0.12733879559114042,-0.07938980665001436,0.047948988941126064,0.6666666666666666,0.5;1;0.5,53.38472347659312,43.65131354847529,0.18232575340369633,0.1393,0.4204625998377366,0.30595141407438986,100.56083574255273,0.04794898894112607
3,8,3108526034,10000,0.05,xgboost,0.1340692829286212,0.11747292517842176,-0.016596357750199436,0.5,0.5;0.5;0.5,62.31335664698541,51.770564305032345,0.16918992827941495,0.1436,0.3697733888788324,0.37637545546414725,152.284119772336,-0.016596357750199443
3,9,3108526035,10000,0.05,xgboost,0.06670561965079236,0.05785810636463504,-0.008847513286157321,0.5,0.5;0.5;0.5,62.493424396801004,50.14919324459282,0.19752848033784615,0.1506,0.41220051093520554,0.39245552707791576,90.54721409432727,-0.008847513286157318
3,10,3108526036,10000,0.05,xgboost,0.015170913272496422,0.014285622011312707,-0.0008852912611837151,0.5,0.5;0.5;0.5,56.784091835710335,47.57517772479559,0.16217419022141433,0.1405,0.4048785509415516,0.3461093198123508,103.91184840736193,-0.0008852912611837155
3,11,3108526037,10000,0.05,xgboost,-0.14031446175533654,-0.10424769536554063,0.03606676638979592,0.6666666666666666,0.5;1;0.5,51.899576921834274,44.05596032994182,0.15113064608803445,0.1285,0.36597941032314574,0.2955468392172725,96.81411735841233,0.036066766389795925
