dataset,design,setting,n,epsilon,strength,rep,seed,bin_by,bin,bins,units,responders,response_rate,mean_true_pi,mean_pi_hat,p_label_rmse,p_label_skill,p_true_rmse,p_true_nrmse,p_calibration_error,m_observed_rmse,m_observed_skill,m_true_rmse,m_true_nrmse,m_observed_label_fraction
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,1,335729250,true_pi,2,5,600,427,0.7116666666666667,0.7187816635423177,0.7507080540324872,0.5430492237605664,-0.43716594324841096,0.2767016831612202,1.0322036460119794,0.03904138736582051,1.3056486427846565,0.060636945410303844,0.7448513402564614,0.6987665974669303,0.7116666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,1,335729250,true_pi,3,5,600,466,0.7766666666666666,0.7701843435395404,0.8127184487413615,0.49082546100738267,-0.388883927075772,0.23873823539361774,0.8905853921827359,0.03605178207469483,1.2195238575335605,0.15598508379077025,0.668114298453208,0.6267773578663484,0.7766666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,1,335729250,true_pi,4,5,600,480,0.8,0.8183467472054433,0.8444107116696735,0.46719072452289373,-0.36416983175141415,0.2305097917209952,0.8598901341602667,0.044410711669673524,1.2220365524543437,0.10158392064629318,0.7297216911929841,0.684573035845205,0.8
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,1,335729250,true_pi,5,5,600,524,0.8733333333333333,0.8713082760536001,0.8748860421590507,0.3975384604253235,-0.428617364057883,0.220440361370386,0.8223272881290533,0.0015527088257173698,1.2670854920713857,0.12704164011860242,0.7645762451866637,0.7172711015988427,0.8733333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,pi_hat,1,5,600,163,0.27166666666666667,0.2882839686176491,0.07346838520369299,0.4644342291773546,-0.09013905691851676,0.37484693081673065,1.394236832818417,-0.1981982814629737,1.2563967005197416,0.23529424889184114,1.0791427573348666,0.9983643523136841,0.27166666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,pi_hat,2,5,600,432,0.72,0.7174898840519337,0.6231029977897803,0.4606342523636815,-0.05249957564805463,0.22244646537252624,0.8273858736868706,-0.0968970022102197,1.1837383553560437,0.24733852835102332,0.7247949205368083,0.6705409515874061,0.72
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,pi_hat,3,5,600,456,0.76,0.780427365826564,0.8867812400062879,0.44495279904214924,-0.08543307771624575,0.14118601307751366,0.5251389928218303,0.1267812400062879,1.17193882466085,0.39143226568975953,0.698900118099723,0.6465844847643895,0.76
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,pi_hat,4,5,600,468,0.78,0.7857712837603278,0.9573044857382774,0.4506407999982033,-0.18343316213881478,0.19182561279015173,0.7134921292999845,0.17730448573827742,1.320533068752241,0.09317400894582661,0.7900898015601583,0.7309482342747027,0.78
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,pi_hat,5,5,600,487,0.8116666666666666,0.8152240088870374,0.9860692195097606,0.4280703216538213,-0.19874092967763946,0.180423162869751,0.6710809092621104,0.17440255284309386,1.309560986121491,0.17303884915163303,0.7896423584621162,0.7305342841872486,0.8116666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,true_pi,1,5,600,122,0.20333333333333334,0.2122805630771367,0.2526766410578178,0.37183238310708383,0.14648886059137212,0.22009680800830048,0.8186463627761936,0.049343307724484475,1.2656827472531682,0.29526146037673673,1.1374504311708027,1.0523074498589036,0.20333333333333334
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,true_pi,2,5,600,409,0.6816666666666666,0.7181848087204055,0.7427895035470525,0.5303000178003522,-0.29595257487243054,0.2748073145428772,1.0221411684731727,0.061122836880385875,1.1800329152089089,0.26338523591042273,0.6926922472986954,0.6408412993800745,0.6816666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,true_pi,3,5,600,466,0.7766666666666666,0.7671825036450739,0.8056075202580542,0.4861359922432701,-0.36247122323306624,0.24831193387511785,0.9235920472464174,0.02894085359138747,1.277536524443525,0.2017934371247746,0.7444510811268436,0.6887257653231803,0.7766666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,true_pi,4,5,600,483,0.805,0.8172450669999306,0.8445961958480378,0.45946620768171936,-0.344858709994718,0.2295312593018215,0.8537376451356309,0.0395961958480378,1.3001326951827834,0.0335246327093397,0.7261829659452023,0.6718250959192975,0.805
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,2,335729287,true_pi,5,5,600,526,0.8766666666666667,0.8723035687009651,0.8810564675368369,0.3811463800163456,-0.34359579385066397,0.20241206655540014,0.7528682654104732,0.004389800870170196,1.231903095206703,0.27135039927545446,0.7556122989819501,0.699051518759607,0.8766666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,pi_hat,1,5,600,191,0.31833333333333336,0.3225942650836631,0.08181608945941359,0.5009363961752997,-0.15640776616079144,0.3906207409393557,1.4634570643471256,-0.23651724387391976,1.236927151406209,0.2888594588038681,0.9332379632845489,0.8804811337468442,0.31833333333333336
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,pi_hat,2,5,600,417,0.695,0.7025233180587378,0.6484574721753598,0.45718140074858776,0.013964697768883871,0.22797930961436796,0.8541224164845999,-0.04654252782464027,1.1362201859637369,0.29919838002642885,0.6929943234035021,0.653818695290688,0.695
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,pi_hat,3,5,600,450,0.75,0.763096386169548,0.8947572809457779,0.4575967634169826,-0.11677225541172231,0.18141422152329986,0.6796667361360759,0.1447572809457779,1.2572366016922367,0.1921358891017112,0.6760626472708997,0.6378441829112311,0.75
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,pi_hat,4,5,600,482,0.8033333333333333,0.7881966604179685,0.95986612200737,0.4268997080638104,-0.15352011161452883,0.1909837648373447,0.7155189433994095,0.15653278867403667,1.2752224386439663,0.1386750147646979,0.8071013822774445,0.7614751736150842,0.8033333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,pi_hat,5,5,600,492,0.82,0.810500010414497,0.9871926003694534,0.4188866170036299,-0.18879402374488952,0.189525086365424,0.7100540177295388,0.16719260036945344,1.2870795475465133,0.16320420623799547,0.8066713998420899,0.7610694984956969,0.82
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,true_pi,1,5,600,131,0.21833333333333332,0.2184191869749358,0.2873737945799075,0.41482697567978566,-0.00830598008739547,0.27005849804055104,1.0117717144102623,0.06904046124657422,1.2417411244164898,0.2793996161103388,1.0039848895222663,0.9472286689667513,0.21833333333333332
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,true_pi,2,5,600,424,0.7066666666666667,0.715520690134,0.7501516931938629,0.524063804409061,-0.3249280873849092,0.2847299742333739,1.066738266947012,0.04348502652719617,1.276903740971551,0.15943362635769642,0.7313424387496282,0.6899989552087222,0.7066666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,true_pi,3,5,600,460,0.7666666666666667,0.766318572519614,0.8049861957815786,0.4888821232614989,-0.33605687826213826,0.2535532030209496,0.9499347762653948,0.03831952911491195,1.221034590292679,0.15209517324782895,0.7232227787087713,0.6823383072714578,0.7666666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,true_pi,4,5,600,488,0.8133333333333334,0.8153215371797543,0.8437542387843132,0.4499276385720299,-0.3333679153681415,0.23159284815759743,0.8676605058744841,0.03042090545097987,1.1937518058037437,0.12416531488823745,0.6953231167944132,0.6560158397766184,0.8133333333333334
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,3,335729324,true_pi,5,5,600,529,0.8816666666666667,0.8713306533361106,0.8858236426177124,0.3726813135963987,-0.33126255069137667,0.19477571911724714,0.7297254657291239,0.004156975951045752,1.2795901302748747,0.14287654467839617,0.7489949762982671,0.7066535780228557,0.8816666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,pi_hat,1,5,600,187,0.31166666666666665,0.3078009373047282,0.07334779766819945,0.5013833097698175,-0.17179216109677697,0.39449959702019244,1.5014672117194092,-0.23831886899846721,1.3053181122754747,0.2363488939458236,0.9586367186897015,0.8850409317844233,0.31166666666666665
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,pi_hat,2,5,600,451,0.7516666666666667,0.7387346698604458,0.6769941904147466,0.45322083388615086,-0.10042239820004584,0.20732055002325578,0.7890629306767557,-0.07467247625192007,1.1937345230654717,0.24726171859680046,0.7199814529856884,0.6647075410265131,0.7516666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,pi_hat,3,5,600,486,0.81,0.7703471533708256,0.9163783467809359,0.4084382283078425,-0.08396222445256174,0.17801318035613015,0.6775189520534346,0.10637834678093593,1.2318463367128112,0.224685789216862,0.7303635962437612,0.6742926336522196,0.81
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,pi_hat,4,5,600,477,0.795,0.7932475595362077,0.9679596517483393,0.43977160528490755,-0.18667933618570043,0.1901652514347492,0.7237697883454076,0.17295965174833933,1.1764570145993671,0.25396603607184554,0.7336223131965867,0.6773011746689798,0.795
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,pi_hat,5,5,600,474,0.79,0.8147592029438312,0.9889156585931778,0.4531546530100039,-0.23778866512728758,0.1844547538544807,0.7020356092888513,0.1989156585931778,1.219995168643539,0.30941294581884815,0.7883340134784675,0.727812586607353,0.79
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,true_pi,1,5,600,147,0.245,0.2412356661806568,0.28495265374624673,0.3608052278633892,0.29622699038490485,0.2456983984741653,0.9351291916834247,0.03995265374624675,1.2788095770463952,0.2558088159847317,0.9725952375844484,0.897927837040695,0.245
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,true_pi,2,5,600,438,0.73,0.7200507533152817,0.7728423428225021,0.5421858851736625,-0.49145374977954304,0.28257159921290853,1.075468756840286,0.04284234282250206,1.265789875728807,0.15512805908030047,0.745092739910631,0.6878910018152198,0.73
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,true_pi,3,5,600,474,0.79,0.7709802263417344,0.829513383054485,0.49340110663731784,-0.46741803514725677,0.249287356705046,0.9487887825894759,0.03951338305448492,1.1568982799240188,0.2734105662056816,0.7445131198564597,0.6873558799459826,0.79
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,true_pi,4,5,600,482,0.8033333333333333,0.8202938762757759,0.8398988004370282,0.4609375369674074,-0.34479971648513996,0.2425715233398369,0.9232282910873348,0.036565467103694876,1.204569236966976,0.18273722702266604,0.734081451126009,0.6777250639827845,0.8033333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,4,335729361,true_pi,5,5,600,534,0.89,0.8723290009025898,0.8963884651451371,0.37724040973272654,-0.4536294865711481,0.19821017158913387,0.7543887900476856,0.006388465145137161,1.2151577008868883,0.1765500158869172,0.7322436747719251,0.6760283761080984,0.89
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,pi_hat,1,5,600,147,0.245,0.2622704401860724,0.05274751452647858,0.4524380624291607,-0.10663711493257533,0.36266650412557055,1.3003666601591992,-0.19225248547352142,1.2944067738088958,0.2598576629255792,1.0586228154043946,0.9544521480419812,0.245
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,pi_hat,2,5,600,418,0.6966666666666667,0.7040976740956745,0.6255556625624498,0.47405156512487495,-0.06342288110631067,0.243877707284631,0.8744409425779073,-0.07111100410421689,1.156390601315507,0.39167635783016264,0.7108888014323653,0.6409358778904831,0.6966666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,pi_hat,3,5,600,468,0.78,0.7729676907588697,0.898684621254603,0.4310616043978694,-0.08283279012858524,0.16684523116214814,0.5982354960873126,0.11868462125460306,1.215483289759776,0.28340897134037246,0.6913771814525468,0.6233442415394352,0.78
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,pi_hat,4,5,600,482,0.8033333333333333,0.793591796847879,0.9622110330065091,0.42728763026458216,-0.15561746310858715,0.18277271087944363,0.6553446125045314,0.1588776996731758,1.2283167758015525,0.21670790164894116,0.8005241271672033,0.7217509027918477,0.8033333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,pi_hat,5,5,600,477,0.795,0.8130426959661182,0.9883751401305199,0.44768255753495645,-0.2297571549074373,0.18730332334737404,0.6715894471842689,0.19337514013051987,1.379791274547054,0.0926284027086105,0.9017656312554476,0.8130300341707732,0.795
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,true_pi,1,5,600,98,0.16333333333333333,0.1684460598486427,0.22597338816923487,0.352049108634614,0.09305864378092832,0.23296280383832832,0.83530477648876,0.06264005483590154,1.572593056978513,0.09047156234670328,1.129915524327487,1.0187295074387592,0.16333333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,true_pi,2,5,600,426,0.71,0.7167479275151011,0.750333323670396,0.5288030029348357,-0.3580991545065557,0.29275853248917527,1.0497066334922538,0.04033332367039596,1.169978846716668,0.24135482350562643,0.7269247584865429,0.6553938637127725,0.71
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,true_pi,3,5,600,458,0.7633333333333333,0.7685381240019441,0.799896770035848,0.4851359388002632,-0.3027934756384243,0.2551447413478578,0.9148396981509482,0.03656343670251469,1.3212604010810334,0.13841848331394424,0.7994602202706103,0.720791686527099,0.7633333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,true_pi,4,5,600,491,0.8183333333333334,0.8197103867249879,0.8550821357468764,0.4472197512435476,-0.34535365243824856,0.21731504212825095,0.7791986089700331,0.036748802413543065,1.2043257095467654,0.21673217939932143,0.7166025837017204,0.6460874122057028,0.8183333333333334
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,5,335729398,true_pi,5,5,600,519,0.865,0.8725277997639379,0.8962883538582052,0.3991240521378589,-0.36416192673897907,0.18715011722067731,0.6710401156716472,0.03128835385820518,1.2375418761753887,0.24112038547634873,0.7747793807531252,0.6985394924971183,0.865
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,pi_hat,1,5,600,174,0.29,0.30044207803929734,0.0716882911635912,0.4854121801267265,-0.14436612246421365,0.38864473159111923,1.4317559594515252,-0.2183117088364088,1.2201397991885339,0.1604762844268014,1.123496981893365,1.0629927319458812,0.29
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,pi_hat,2,5,600,429,0.715,0.7111865028119142,0.6286265427370866,0.46581970843295434,-0.0648411275404861,0.22547239693986715,0.8306337942337138,-0.08637345726291339,1.2721570365783201,0.13057590016958243,0.6974962532192022,0.6599336354976233,0.715
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,pi_hat,3,5,600,473,0.7883333333333333,0.7620282857737971,0.890148442586263,0.42446213148667494,-0.07973092480291788,0.18147373627574467,0.668543999896766,0.10181510925292969,1.1827454388887344,0.27268243807122794,0.711828499437681,0.6734940400276177,0.7883333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,pi_hat,4,5,600,473,0.7883333333333333,0.7791395403735334,0.9580276760458947,0.4436250991315746,-0.1794237200749078,0.20253271631500405,0.7461246737624331,0.16969434271256129,1.2295430316070386,0.17711636263366948,0.789850240451721,0.7473140368485439,0.7883333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,pi_hat,5,5,600,487,0.8116666666666666,0.812811362216205,0.9858153930306435,0.428056401547053,-0.19866296898018,0.18653455435106886,0.6871879074299538,0.1741487263639768,1.2601217879848472,0.23921016079640467,0.7410640478474046,0.7011551516948833,0.8116666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,true_pi,1,5,600,121,0.20166666666666666,0.19832148163577035,0.2531594219540905,0.39434652399632747,0.034087800761314124,0.26406135224782284,0.9727943903776,0.051492755287423884,1.4979048665895225,0.03684743872828122,1.1867334795698186,1.1228237226001692,0.20166666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,true_pi,2,5,600,461,0.7683333333333333,0.7161354162327294,0.7873879291800161,0.4921127096827359,-0.3605544851084206,0.2655412845767461,0.9782464183076995,0.019054595846682787,1.1694071629295937,0.2694754547075523,0.6968928428975526,0.6593627209365412,0.7683333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,true_pi,3,5,600,449,0.7483333333333333,0.7645983475664793,0.7975456630547221,0.4993903932977942,-0.3242182830207707,0.25578168562144366,0.942292337806199,0.04921232972138872,1.1828270210512968,0.15231240135580126,0.6695914222943047,0.6335315775149165,0.7483333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,true_pi,4,5,600,483,0.805,0.8144822745261404,0.8231563897803426,0.46992415845108393,-0.4067763318742439,0.24157376538317876,0.8899507702535758,0.018156389780342577,1.2062577520705253,0.1690779291129807,0.7050018813353485,0.6670350592350566,0.805
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,6,335729435,true_pi,5,5,600,522,0.87,0.8720702492536277,0.8730569415943076,0.3806744255892572,-0.2812822130655248,0.21588691690728987,0.7953211628115419,0.0030569415943076214,1.2913567864824094,0.12866511093235944,0.7675345712301406,0.726200144623331,0.87
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,pi_hat,1,5,600,200,0.3333333333333333,0.3230358328126085,0.09072062643953056,0.5125952297344122,-0.18239241295913633,0.39543336941233426,1.4974907487246998,-0.24261270689380277,1.216653100259123,0.3689489026362225,0.9418849952211272,0.90143364915123,0.3333333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,pi_hat,2,5,600,442,0.7366666666666667,0.7194431264319934,0.6335059005022049,0.45744618735678866,-0.07870618531723461,0.21611700218974764,0.8184266590910728,-0.10316076616446178,1.0957667366262958,0.2778553801749869,0.6948468417893503,0.6650050986833385,0.7366666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,pi_hat,3,5,600,456,0.76,0.7696468409359163,0.8883186384042104,0.44719487798933244,-0.09639944572310277,0.16391684758807917,0.620746709333248,0.1283186384042104,1.2759371171934017,0.18098420070868804,0.7188867163120389,0.6880125273249184,0.76
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,pi_hat,4,5,600,466,0.7766666666666666,0.7943524717072832,0.9580482159058253,0.4544524365700938,-0.19066245207895527,0.177900017566277,0.6737004287204492,0.18138154923915864,1.3105814436075727,0.14096853621117178,0.8175115968677704,0.7824017430227278,0.7766666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,pi_hat,5,5,600,475,0.7916666666666666,0.8132105116989515,0.9861098112662633,0.4500098557330086,-0.22784325545201778,0.1835084179436294,0.6949392222312515,0.19444314459959666,1.3557372439971138,0.07462488493168618,0.8356514000982149,0.7997624920567071,0.7916666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,true_pi,1,5,600,152,0.25333333333333335,0.23591082066236208,0.31071318950901816,0.39145480426554696,0.1898897003975567,0.23540194732041136,0.8914579942203018,0.057379856175684835,1.3095372648910115,0.27049034770979896,0.9972378359934325,0.9544092390602208,0.25333333333333335
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,true_pi,2,5,600,422,0.7033333333333334,0.7204095535652294,0.7577850140165537,0.5384786205300424,-0.38965494590310246,0.2677648806114287,1.0140151604931325,0.05445168068322043,1.190055781547742,0.23725918338497964,0.7387102223336522,0.706984668788791,0.7033333333333334
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,true_pi,3,5,600,460,0.7666666666666667,0.7697348121919045,0.7835755446118613,0.49997806575633424,-0.3973929168552841,0.25178142133594383,0.9534864235450411,0.01690887794519464,1.210969838579176,0.19933614720965487,0.6862893739141203,0.6568151502996167,0.7666666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,true_pi,4,5,600,489,0.815,0.8207670832465459,0.835252646987016,0.4505173554977522,-0.3461508048727444,0.23179600072392137,0.8778024150852783,0.020252646987016003,1.291724436486521,0.05589827472073705,0.7570938304103237,0.7245787519276029,0.815
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,7,335729472,true_pi,5,5,600,516,0.86,0.872866513920711,0.8693767973935852,0.4299883576822993,-0.5356311274279153,0.22590090468410565,0.8554779162813787,0.009376797393585245,1.316125509213906,0.08986087039469648,0.8179460833372411,0.7828175695043779,0.86
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,pi_hat,1,5,600,152,0.25333333333333335,0.2710282996597931,0.055983549481170486,0.4589329385195818,-0.1134721443397344,0.3711898090113395,1.356902924335015,-0.19734978385216284,1.185767227736323,0.3077633618057555,0.9915664615192187,0.9221845552607052,0.25333333333333335
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,pi_hat,2,5,600,437,0.7283333333333334,0.7185630563077138,0.6100868945072094,0.4610355943971449,-0.07424260432124119,0.23618686659345495,0.8633929116313445,-0.11824643882612387,1.1932692300633345,0.27010726525736284,0.7396233242746222,0.6878703877414443,0.7283333333333334
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,pi_hat,3,5,600,456,0.76,0.7729335485662708,0.8901821495095888,0.44731990031255997,-0.09701257245415884,0.15451619926097418,0.5648416997028675,0.13018214950958887,1.1192948820039565,0.3250118405557526,0.6156539852114145,0.5725754334982264,0.76
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,pi_hat,4,5,600,466,0.7766666666666666,0.783592744567104,0.9611231522758802,0.4554236010467739,-0.19575677888264686,0.19661704250737583,0.7187434392742448,0.18445648560921352,1.2517505082927107,0.1926051192528444,0.7871441736615943,0.7320661074014182,0.7766666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,pi_hat,5,5,600,479,0.7983333333333333,0.8175094459487607,0.9875933266679446,0.44347368000377924,-0.22156706893138223,0.18233147964840116,0.6665218492722352,0.18925999333461127,1.2178268106118855,0.16806524882930007,0.7630758442583496,0.7096818875755553,0.7983333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,true_pi,1,5,600,100,0.16666666666666666,0.19076305977921268,0.23334607878598035,0.3708091594332261,0.010004084419054982,0.21502848771418998,0.7860473986930143,0.06667941211931369,1.1614679503045093,0.36094074523387576,1.0686244535154128,0.9938506440566259,0.16666666666666666
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,true_pi,2,5,600,421,0.7016666666666667,0.7158080052766784,0.7422948119416833,0.532032484973748,-0.3522085407747302,0.285052231531787,1.0420226988017538,0.040628145275016625,1.227654130389927,0.2267798331901102,0.7134787483934122,0.663555200593471,0.7016666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,true_pi,3,5,600,461,0.7683333333333333,0.7679820523502049,0.8078430117558068,0.49002642826564047,-0.3490429648334261,0.2549060291802146,0.9318217473332989,0.03950967842247337,1.1621620563768351,0.2660403061385137,0.7032179073745924,0.654012331326752,0.7683333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,true_pi,4,5,600,482,0.8033333333333333,0.8176299868083039,0.8310569503034154,0.47122432869224357,-0.40549357308045564,0.2485148969448551,0.9084586435803449,0.027723616970082125,1.1241249529794293,0.2097752281233628,0.6469165481212172,0.601650491794485,0.8033333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,8,335729509,true_pi,5,5,600,526,0.8766666666666667,0.8714439908352426,0.8904282196549078,0.3802783844558316,-0.33748314372524457,0.18739165677385264,0.6850195800086103,0.013761552988241115,1.2687334681835216,0.10993363654666444,0.739682797286752,0.6879256993069008,0.8766666666666667
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,9,335729546,pi_hat,1,5,600,176,0.29333333333333333,0.2950724779559814,0.06403812010956851,0.48667160004478194,-0.1426046401218557,0.38697519742366115,1.4564168459775841,-0.22929521322376484,1.1515527473826557,0.36310168796899567,1.0005892043153883,0.9392843317065197,0.29333333333333333
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,9,335729546,pi_hat,2,5,600,453,0.755,0.744196938137888,0.6740871101617814,0.4543509083550392,-0.1160143150320272,0.2016901401327521,0.7590794441415513,-0.08091288983821869,1.118523183344027,0.3129597295783948,0.6601706036172778,0.6197227609058743,0.755
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,9,335729546,pi_hat,3,5,600,459,0.765,0.7659877872665417,0.912292686899503,0.44799249574157335,-0.11638034343353398,0.1847797715109305,0.695435712200901,0.14729268689950306,1.2331825867843174,0.25269718246752904,0.6748048909017488,0.6334604233678639,0.765
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,0.05,3.0,9,335729546,pi_hat,4,5,600,485,0.8083333333333333,0.7923218669721587,0.9669379127025605,0.4242392929650683,-0.1616751585904146,0.18790823252610714,0.707209963767466,0.1586045793692271,1.2324424778414294,0.1696748076717819,0.7819561824685156,0.7340466867981631,0.8083333333333333
