dataset,setting,bin_by,low_mean_true_pi,high_mean_true_pi,low_response_rate,high_response_rate,low_responders,high_responders,low_p_true_rmse,high_p_true_rmse,low_m_true_rmse,high_m_true_rmse,low_p_true_nrmse,high_p_true_nrmse,low_m_true_nrmse,high_m_true_nrmse,low_p_label_skill,high_p_label_skill,low_m_observed_skill,high_m_observed_skill,low_m_observed_rmse,high_m_observed_rmse
IHDP,off-response outcome shift; strength=3,true_pi,0.20841811745978556,0.8747243911974978,0.20817708333333335,0.8748958333333333,124.90625,524.9375,0.19796965724979293,0.19230596983439474,0.6203785321354275,0.691542866701365,0.7296403347355871,0.7080843880298817,1.091642377044833,1.2163891101306852,0.22334290222511433,-0.35726155941277515,-0.2294840818126818,-0.036924526111455774,1.2072359890881401,1.2237394172489884
Kang-Schafer,"outcome correct, response correct; n=1000",pi_hat,0.2657035590616784,0.7328828919414312,0.27203125,0.739375,54.40625,147.875,0.2755344000648121,0.27782427681960087,14.781540641852136,9.55894860477731,1.199594740486833,1.2098631333708774,0.4081877210082364,0.26396597866416793,-0.2903023544525446,-0.27466793079901436,0.8477020710497027,0.9021610528284616,12.492209035134133,9.858173480008777
Kang-Schafer,"outcome correct, response correct; n=1000",true_pi,0.17794597951339033,0.8213148478345573,0.18328125,0.8218750000000001,36.65625,164.375,0.20906647499259284,0.20937138253674517,15.647296693470246,10.48215654396125,0.9105801728543752,0.911566228570693,0.4320186169715737,0.28947958651645966,-0.2890392203370078,-0.2598515490936189,0.7719874979442283,0.8745984498492256,13.650095531170765,10.693390843434681
Kang-Schafer,"outcome correct, response correct; n=200",pi_hat,0.29670298145984064,0.7142427572180954,0.27890625,0.71796875,11.15625,28.71875,0.3147602181719591,0.3048884259624698,22.57511062907106,15.596316589052828,1.3727781691109087,1.3325442895162958,0.6291894443624926,0.4350522192106601,-0.3386726614529949,-0.3529747519779469,0.5213288547183412,0.6826830358399902,20.12391420697763,16.12994550939618
Kang-Schafer,"outcome correct, response correct; n=200",true_pi,0.181360940360199,0.8243748531546664,0.17656249999999998,0.8335937499999999,7.0625,33.34375,0.24335790522480225,0.23736158870974133,24.61975207848591,17.617824298617048,1.0622767137484506,1.0363222125911253,0.6849492133263737,0.49118102736496627,-0.41820711167982766,-0.5001534540913009,-49.625003343298815,0.6071398326339543,21.193754560614753,17.755136357450514
Kang-Schafer,"outcome correct, response incorrect; n=1000",pi_hat,0.2716245092806178,0.7327280816849939,0.2703125,0.73078125,54.0625,146.15625,0.2814156123414136,0.2761207000809149,14.92584978113701,9.598354588905867,1.2317880142416993,1.208816396002865,0.41023539000440445,0.2638092772776298,-0.2843728598243483,-0.2802959989624401,0.8570532554839903,0.9062403602452809,12.432608476417737,9.779086338199663
Kang-Schafer,"outcome correct, response incorrect; n=1000",true_pi,0.17998025457541006,0.819645213681659,0.17953124999999998,0.8178125,35.90625,163.5625,0.2071419637323437,0.21652497835838613,15.666224395610783,10.566846296407794,0.906729580277623,0.9479048631786084,0.4304589949605123,0.29049892018820384,-0.253562028619008,-0.27947810715611565,0.763376799496588,0.8752248164988868,13.914315522096427,10.754830550516044
Kang-Schafer,"outcome correct, response incorrect; n=200",pi_hat,0.29240769666916777,0.7062781971847463,0.30000000000000004,0.70078125,12.0,28.03125,0.30572204439827955,0.3111357615738122,22.23047422931718,14.618182228934346,1.3382462583018928,1.360600149519428,0.6138783498041868,0.4036554901150454,-0.3783805497745931,-0.3969563613628818,0.524229297035365,0.710754390518199,20.894213872469763,14.93932869496282
Kang-Schafer,"outcome correct, response incorrect; n=200",true_pi,0.17938070654843732,0.8215208759567367,0.20234375,0.8343750000000001,8.09375,33.375,0.24554564550348196,0.23076775771736924,23.71010813836702,16.94795553202063,1.0751148052568595,1.0098775846459753,0.6541886018164209,0.4672026211486786,-0.3645325064162514,-0.3597296078466481,-0.028559627026848958,0.6928879012641423,23.716849130990994,16.932615326410325
Kang-Schafer,"outcome incorrect, response correct; n=1000",pi_hat,0.2717274329397915,0.7304412388827035,0.2778125,0.72125,55.5625,144.25,0.2805430370520481,0.27708801119676807,14.215639018876367,9.25002095521057,1.2288538299678466,1.2138106787374143,0.39457902608719375,0.2570192845382445,-0.2964425877571735,-0.2952307245257195,0.862156301747621,0.9104422062031577,11.99322913246133,9.36761358540132
