dataset,design,setting,n,strength,method,role,bin,rep_bins,mean_mean_true_pi,sd_mean_true_pi,mean_response_rate,sd_response_rate,mean_outcome_rmse,sd_outcome_rmse,mean_outcome_nrmse,sd_outcome_nrmse,mean_mean_selected_p,sd_mean_selected_p,mean_floor_fraction,sd_floor_fraction,mean_selected_tau,sd_selected_tau
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,1,16,0.20018831091159153,0.019410672718081796,0.2004166666666667,0.024062274529968182,0.7583757684916743,0.05711353310309511,0.7597874841237688,0.053255521621251335,0.26576480595208707,0.028188243814669032,0.5373958333333334,0.038993271989109436,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,2,16,0.7172254721641098,0.002446343141163399,0.7088541666666667,0.016891388646782912,0.7387248654052392,0.028186630594444644,0.7405792336450314,0.033687716713359184,0.7611220309353278,0.012015133253929815,0.0159375,0.006151127663101928,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,3,16,0.7680675674105069,0.0025979786139089015,0.7751041666666667,0.014318654668919772,0.7184614870601657,0.04820554489297012,0.7198223240943801,0.04423957475669992,0.8054150653307637,0.013590021776249945,0.006354166666666667,0.002899877272307303,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,4,16,0.8183960725631491,0.0025330408417797894,0.8158333333333334,0.014778456542473502,0.744031189651291,0.03206499638833912,0.7459593308593809,0.0385325495693683,0.8455735190571285,0.01663143392065251,0.005,0.0035355339059327377,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,ma_dr_bc,primary,5,16,0.8715534915930576,0.0011284442032424187,0.869375,0.014998553170963602,0.7473760594120527,0.038520634483950794,0.7491562766973499,0.04140379081133605,0.8819140397089068,0.01277013993865822,0.0053125,0.0040491232761618355,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,1,16,0.20018831091159153,0.019410672718081796,0.2004166666666667,0.024062274529968182,0.762849660978542,0.052954487081548,0.764203294383395,0.0477971607299172,0.2657648063524781,0.028188243791971407,0.5373958333333334,0.038993271989109436,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,2,16,0.7172254721641098,0.002446343141163399,0.7088541666666667,0.016891388646782912,0.7389917625700368,0.02784713195389748,0.7408366035558178,0.033162658125280214,0.7611220309472022,0.012015133255623407,0.0159375,0.006151127663101928,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,3,16,0.7680675674105069,0.0025979786139089015,0.7751041666666667,0.014318654668919772,0.718094805052027,0.048194052254288564,0.7194561324186087,0.04424331359871561,0.8054150653354979,0.013590021776384884,0.006354166666666667,0.002899877272307303,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,4,16,0.8183960725631491,0.0025330408417797894,0.8158333333333334,0.014778456542473502,0.7438954101783697,0.031926857329130164,0.7458235370785189,0.038433112260890905,0.8455735190608539,0.01663143391908931,0.005,0.0035355339059327377,0.05,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=0,3000,0.0,tmle,diagnostic,5,16,0.8715534915930576,0.0011284442032424187,0.869375,0.014998553170963602,0.7471965933321147,0.03854831770213075,0.7489751494059483,0.041400267951046114,0.881914039712865,0.012770139937884057,0.0053125,0.0040491232761618355,0.05,0.0
