dataset,design,setting,n,strength,method,role,rep,bin_by,bin,bins,mean_true_pi,response_rate,outcome_rmse,outcome_nrmse,mean_selected_p,floor_fraction,selected_tau
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,11,true_pi,1,5,0.22635725890439493,0.245,0.7067526446679578,0.6905777337618196,0.5966117552916209,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,11,true_pi,2,5,0.7168976185516907,0.72,0.7191620545979848,0.7027031389533709,0.8209409552812577,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,11,true_pi,3,5,0.7665549468860654,0.7783333333333333,0.7529029934150713,0.7356718745344691,0.8448676751057307,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,11,true_pi,4,5,0.8188560022217594,0.8133333333333334,0.6691816761875766,0.6538666234969149,0.8741821127136549,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,11,true_pi,5,5,0.8714973755467611,0.8783333333333333,0.7392739751835792,0.7223547732901942,0.9086605354150137,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,12,true_pi,1,5,0.2250815003818649,0.25,0.665368037768045,0.6628997182012225,0.5998874008655548,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,12,true_pi,2,5,0.7190058182323128,0.7433333333333333,0.7307231052011653,0.7280123375716477,0.8251913750171661,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,12,true_pi,3,5,0.7715807470665834,0.7633333333333333,0.7260234435065229,0.7233301102385313,0.8340534523129464,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,12,true_pi,4,5,0.8203974380337431,0.8116666666666666,0.6726335420131544,0.670138269564208,0.8721416505177816,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,12,true_pi,5,5,0.8719994515031592,0.8616666666666667,0.7267643832805755,0.7240683013441203,0.8981146358450254,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,13,true_pi,1,5,0.21736521558008748,0.215,0.6900626270302078,0.6972722014532494,0.59600410481294,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,13,true_pi,2,5,0.7161911685065612,0.72,0.6952554285854662,0.702519255894855,0.818983766635259,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,13,true_pi,3,5,0.7649789141151149,0.7783333333333333,0.7601835409250101,0.7681257183431044,0.8369854905207952,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,13,true_pi,4,5,0.8154554190099286,0.815,0.6903649476885518,0.6975776806702526,0.8660920683542888,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,13,true_pi,5,5,0.8713803721446921,0.88,0.7076694533024422,0.7150629787458564,0.8978281238675118,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,14,true_pi,1,5,0.21097685204471292,0.19,0.7374042279884522,0.7385005358262049,0.5880928875009219,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,14,true_pi,2,5,0.7176931194889954,0.7483333333333333,0.7369556873488118,0.7380513283357382,0.8352949736515681,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,14,true_pi,3,5,0.7713869888217734,0.7716666666666666,0.6431011605620144,0.6440572668820381,0.8373072346051534,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,14,true_pi,4,5,0.8204629660487399,0.8366666666666667,0.744354300073341,0.7454609406678239,0.8795847210288048,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,14,true_pi,5,5,0.8714610983822816,0.8666666666666667,0.7562041645462747,0.7573284224784469,0.9145913284023602,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,15,true_pi,1,5,0.2276914427549816,0.235,0.6928958531286187,0.7193686688612211,0.5971623462438583,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,15,true_pi,2,5,0.7211880233284733,0.7083333333333334,0.7209915026902499,0.7485377423008774,0.7999885468681653,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,15,true_pi,3,5,0.7734647156842325,0.7716666666666666,0.7223731664454919,0.749972193974869,0.8412668617566427,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,15,true_pi,4,5,0.8208903492327988,0.8,0.7316441325539663,0.7595973671064403,0.882583737274011,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,15,true_pi,5,5,0.8717669721585783,0.8866666666666667,0.7363087438280795,0.7644401947664162,0.90021831681331,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,16,true_pi,1,5,0.21968158022634177,0.21333333333333335,0.8241747378959625,0.8196356371911708,0.582482303182284,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,16,true_pi,2,5,0.7177718600291606,0.7483333333333333,0.8094051189504577,0.8049473611753658,0.8202556154131889,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,16,true_pi,3,5,0.7688867666458378,0.7666666666666667,0.7402523838174849,0.7361754812352878,0.8506304111083348,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,16,true_pi,4,5,0.8186328403804763,0.8283333333333334,0.7406527467979844,0.7365736392369115,0.8795489593346913,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,aipw,primary,16,true_pi,5,5,0.8710786225091995,0.885,0.8122972754149075,0.8078235892342936,0.900373467206955,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,1,true_pi,1,5,0.24246873220856766,0.22833333333333333,0.7458222226549474,0.7403778196725997,0.5976728694637616,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,1,true_pi,2,5,0.7219435048253837,0.7016666666666667,0.7151299448444947,0.7099095914060872,0.796615269680818,0.0,0.5
