dataset,design,setting,n,strength,bin_by,bin,rep_bins,mean_units,sd_units,mean_responders,sd_responders,mean_response_rate,sd_response_rate,mean_mean_true_pi,sd_mean_true_pi,mean_mean_pi_hat,sd_mean_pi_hat,mean_p_label_rmse,sd_p_label_rmse,mean_p_label_skill,sd_p_label_skill,mean_p_true_rmse,sd_p_true_rmse,mean_p_true_nrmse,sd_p_true_nrmse,mean_p_calibration_error,sd_p_calibration_error,mean_m_observed_rmse,sd_m_observed_rmse,mean_m_observed_skill,sd_m_observed_skill,mean_m_true_rmse,sd_m_true_rmse,mean_m_true_nrmse,sd_m_true_nrmse,mean_m_observed_label_fraction,sd_m_observed_label_fraction
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,true_pi,1,32,600.0,0.0,124.8125,12.513586366425894,0.20802083333333332,0.020855977277376488,0.20710624294851765,0.017560240741381017,0.26229590787544776,0.022671551648829478,0.38061698134704214,0.022608490274683347,0.11262003982632955,0.11085351067555292,0.2358031240140986,0.01482234082501825,0.8732928768723304,0.05978727965515999,0.054275074542114415,0.009510357901825167,1.2658008687599307,0.09616980565200818,0.3072474731591148,0.10412172488186545,0.7542903841747026,0.041232048743447366,0.7544854841551021,0.03905517675978794,0.20802083333333332,0.020855977277376488
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,true_pi,2,32,600.0,0.0,432.40625,10.463804802150124,0.7206770833333334,0.017439674670250208,0.7180473015604388,0.001840618721086046,0.767036632387341,0.017522962678482443,0.5246291730285882,0.014257422088985366,-0.37064179271089553,0.05834898838344953,0.27994427651300213,0.00944892933668045,1.0365950042997683,0.040743938775050004,0.0463595490540077,0.0145636453485088,1.2446644364914174,0.046523349515757574,0.22392949233305798,0.04979077599311233,0.7329866088070034,0.02480112504171914,0.7333046992921267,0.025206789795822693,0.7206770833333334,0.017439674670250208
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,true_pi,3,32,600.0,0.0,460.09375,8.125420662187281,0.7668229166666667,0.01354236777031213,0.7689685979049503,0.002325532437555221,0.8041298566571762,0.013828323521733183,0.4923024054659268,0.015988205648448155,-0.3577126409502174,0.05701408182651652,0.25335009430599587,0.009469261577847717,0.9379826875981163,0.03636147169085121,0.03730693999050952,0.01274380713602188,1.2380430544578584,0.05056742265292165,0.1406961155637084,0.07948486611422159,0.7350120405210719,0.04216019808419989,0.7351197457571004,0.03869918520546274,0.7668229166666667,0.01354236777031213
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,true_pi,4,32,600.0,0.0,490.40625,9.943148944750853,0.81734375,0.016571914907918095,0.8187364092984102,0.002463261631771943,0.8459098719084674,0.013713555814314653,0.4501143439660872,0.016670918704118035,-0.3622578497649781,0.052205213956478945,0.2305956926568169,0.009936560205419233,0.8537600079102503,0.0383302102212357,0.028566121908467416,0.011028379748130498,1.224987499405013,0.0522981760854385,0.14129279380045678,0.05733027296116896,0.7128200964812041,0.03847449209919813,0.7131716220638531,0.039368676821517484,0.81734375,0.016571914907918095
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,true_pi,5,32,600.0,0.0,523.53125,8.035018571073747,0.8725520833333333,0.013391697618456253,0.8715005903717976,0.0011330247616622674,0.8830858597638629,0.012222441532814059,0.39493271578897526,0.01778049655990742,-0.4091304791646059,0.06678085834978444,0.20547432871253182,0.012071742845804607,0.7608345939378898,0.04709289261257235,0.010533776430529542,0.0079166028100607,1.24188037960772,0.04264233300770029,0.2059444892525617,0.05623830573242037,0.7467220378351108,0.028872762017576513,0.7471038469527795,0.030518540066195247,0.8725520833333333,0.013391697618456253
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,pi_hat,1,32,600.0,0.0,173.0,16.787271964199544,0.28833333333333333,0.027978786606999238,0.2907223514632368,0.02153521147262649,0.07135781800148361,0.011891504935211402,0.4806139094930628,0.02091573674903903,-0.13060775501042649,0.038919782395144924,0.3774637192640323,0.015357786303788905,1.3989069428591874,0.0741552916552598,-0.21697551533184972,0.021116936316526735,1.2213456314575466,0.07113104403800276,0.27822679039682224,0.07203805762267738,1.0212689645278188,0.047780553794142554,0.9522905439845395,0.04252835174262665,0.28833333333333333,0.027978786606999238
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,pi_hat,2,32,600.0,0.0,432.03125,14.4773192766306,0.7200520833333333,0.024128865461051013,0.7218452739880581,0.009667897539556805,0.6463406770202952,0.02913665195802282,0.46418868614824055,0.01182689089784299,-0.07380362385112799,0.0411799011948965,0.2225227801082061,0.014997292682943152,0.823781040239255,0.04873214570713003,-0.0737114063130381,0.031051744644325478,1.1955669616737243,0.05275700683819507,0.2536340892751161,0.06799410883612166,0.7204688617112305,0.04086426995603755,0.6719338336130081,0.03910398802595153,0.7200520833333333,0.024128865461051013
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,pi_hat,3,32,600.0,0.0,464.46875,10.499953496920831,0.7741145833333334,0.01749992249486806,0.7704685877074221,0.00487367413121834,0.8998041273994992,0.01039058162658437,0.4369797426171158,0.015046655475152347,-0.09450265719739734,0.019207277582516058,0.17117891835543264,0.012147109525357368,0.6342689060790868,0.04832686311478757,0.1256895440661659,0.015489394222876362,1.2264758349424782,0.04946037691890957,0.22316821006437454,0.07198729905493441,0.6985777838099169,0.036038139007059725,0.6514432942836956,0.03314557902592791,0.7741145833333334,0.01749992249486806
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,pi_hat,4,32,600.0,0.0,476.3125,9.455281262342226,0.7938541666666667,0.015758802103903718,0.7892102158621468,0.0037036746337719114,0.9618054649823655,0.004010723165604281,0.4377110011705321,0.01601616227763035,-0.17300043466571555,0.020743980964927595,0.18961531060169318,0.006173667876642735,0.7024739967488072,0.027035463267898442,0.1679512983156989,0.014656813910857673,1.2581973730481635,0.05003528765151123,0.18038193987952683,0.061678450995451606,0.7818211463978211,0.02930559869115103,0.729183987674311,0.029687108023436805,0.7938541666666667,0.015758802103903718
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,pi_hat,5,32,600.0,0.0,485.5,10.422331792837916,0.8091666666666667,0.01737055298806318,0.8133340355524892,0.004181105862296855,0.987558183260262,0.0014648586583717546,0.4310236376087703,0.019324451857002187,-0.20622625857999,0.024394247706751315,0.18620988096216795,0.0050302508534599095,0.6898036031479561,0.021810463821283918,0.17839151659359534,0.0166827600124289,1.2661740140075242,0.05454331032898349,0.21489809057556666,0.06503889901109552,0.7954180649840422,0.04068356436525841,0.741859470769966,0.039374621139144264,0.8091666666666667,0.01737055298806318
