group,setting,method,n,strength,reps,low_response_gain,low_response_gain_ci_low,low_response_gain_ci_high,high_response_gain,high_response_gain_ci_low,high_response_gain_ci_high,low_minus_high_gain,low_minus_high_gain_ci_low,low_minus_high_gain_ci_high,low_final_activation,high_final_activation,low_harm,high_harm
Semi-synthetic benchmarks,"ACIC 2016 A, $s=0$",cui_selective_ml,3000,0,96,0.0176074442266,-0.00869833751267,0.054785893349,0.000526587668658,-0.00234130330165,0.00370776553877,0.0170808565579,-0.0102194501891,0.0548175273394,0.0625,0.145833333333,0.03125,0.0729166666667
Semi-synthetic benchmarks,"ACIC 2016 A, $s=0$",ma_dr_bc,3000,0,96,0.00324405491765,-0.00631681589628,0.0134547980958,-0.00165966908987,-0.00864210142468,0.0033862648044,0.00490372400752,-0.00634913407218,0.0169983575751,0.135416666667,0.0729166666667,0.0520833333333,0.0416666666667
Semi-synthetic benchmarks,"ACIC 2016 A, $s=3$",aipw,3000,3,96,-0.00687093891416,-0.0214257843304,0.00113506602542,-0.000420022348412,-0.00222259167328,0.000913162686598,-0.00645091656574,-0.021031013116,0.00187068940513,0.104166666667,0.0625,0.0833333333333,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2016 A, $s=3$",ctmle,3000,3,96,0,0,0,-7.93081257875e-05,-0.000219091354235,0,7.93081257875e-05,0,0.000219091354235,0,0.0208333333333,0,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2016 A, $s=3$",cui_selective_ml,3000,3,96,-0.00493778360234,-0.0182361539491,0.00622753152425,-0.00089709840635,-0.00200624876264,-5.67957451681e-05,-0.00404068519599,-0.0173743904508,0.00719688974104,0.125,0.145833333333,0.0520833333333,0.0833333333333
Semi-synthetic benchmarks,"ACIC 2016 A, $s=3$",ma_dr_bc,3000,3,96,0.00601881986537,0.000196504690301,0.0148873723829,1.12114848463e-05,-0.000251811089231,0.000270973874459,0.00600760838052,0.000269120419111,0.0147016064828,0.0729166666667,0.0416666666667,0.0104166666667,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2016 B, $s=0$",aipw,3000,0,96,0.00718572683343,0.00122925390853,0.0161972006898,-0.000548190624823,-0.00181133800438,0,0.00773391745825,0.00166359508558,0.0168862275545,0.0729166666667,0.0208333333333,0.0104166666667,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2016 B, $s=0$",ctmle,3000,0,96,0.00268385440736,0,0.00911015526352,0.000956791210095,-0.000725529943523,0.0030092802697,0.00172706319727,-0.00251212848372,0.00849960493143,0.0104166666667,0.0520833333333,0,0.0208333333333
Semi-synthetic benchmarks,"ACIC 2016 B, $s=0$",cui_selective_ml,3000,0,96,-0.00143617845974,-0.0076493512808,0.00227783784216,0.00157320976365,-0.00111653223786,0.0049999255701,-0.00300938822339,-0.00996490278736,0.00191525318211,0.0416666666667,0.15625,0.0208333333333,0.0520833333333
Semi-synthetic benchmarks,"ACIC 2016 B, $s=0$",ma_dr_bc,3000,0,96,0.00311207393687,-0.00704784887011,0.014999543006,0.00442132331107,0.0011206751517,0.00866782632499,-0.0013092493742,-0.0121371930891,0.0110039663997,0.104166666667,0.09375,0.0416666666667,0.0104166666667
