source,dataset,setting,group,design,method,n,strength,seed0,rep,selected_tau,floor_share,observed_floor_share,residual_weight_ess_share,ipw_weight_ess_share,max_residual_weight_share,max_ipw_weight_share,score_tail_ratio,floor_sensitivity_se
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034800000,1,0.05,0.108,0.011881188118811881,0.030572154022038195,0.19913727646414206,0.016843512301690212,0.00502250782634168,14.448300122481063,0.2742893904389324
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034800000,2,0.05,0.10333333333333333,0.015077821011673152,0.03225706296714681,0.19244533176372336,0.014884459085077956,0.004832441154871359,15.950620804701595,0.3137242173719847
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034800000,3,0.05,0.09233333333333334,0.01166747690811862,0.028375708893012275,0.20523641546048707,0.017697221520378524,0.005054473337780621,12.353474684204606,0.25023446853405956
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034800000,4,0.05,0.10933333333333334,0.018253576714356193,0.033103217847005796,0.1889980877451733,0.013845572090718742,0.004718675895865702,14.567568998323692,0.31101781354936936
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034900000,1,0.05,0.11,0.01432806324110672,0.03021493451156719,0.19616618644751846,0.016157879818371773,0.0049675625449835175,16.338946764089957,0.5482893169683593
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034900000,2,0.05,0.09333333333333334,0.015173764072442487,0.03280546195032182,0.19180513706138028,0.014727033736069773,0.004817346006519081,15.246672526395976,0.46040046971510107
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034900000,3,0.05,0.096,0.021865889212827987,0.036053340579426135,0.18673191481170182,0.012626427667444515,0.004549938175025435,13.160225327684088,0.2564489863284779
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2034900000,4,0.05,0.107,0.013452914798206279,0.027534602666082986,0.1955797355261839,0.01801035972051058,0.005230066184768989,16.63941160735533,0.6369704862322562
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035000000,1,0.05,0.107,0.01642608262817322,0.033460000356802466,0.1889675218812193,0.013916820859729272,0.0047303400740753634,18.21294678720212,0.5584424756558338
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035000000,2,0.05,0.1,0.023073146784486992,0.039270970620658076,0.18482233758307462,0.011472931822510647,0.0043748337576437046,25.30597329930299,0.288739383877758
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035000000,3,0.05,0.10433333333333333,0.019464720194647202,0.03266312370937886,0.18798719019519589,0.013969013894928104,0.0047517919568635415,12.753171886031495,0.18677037710810568
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035000000,4,0.05,0.10533333333333333,0.005879470847623714,0.02535874083234209,0.22516848406821272,0.023119849198004184,0.005424620221525755,12.38156572811757,0.385019285685769
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035100000,1,0.05,0.10533333333333333,0.01071602532878714,0.030249494393720048,0.20517391352796094,0.017183504147974853,0.004987542451899817,18.685178208726082,0.7752587745948986
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035100000,2,0.05,0.101,0.01836636056065732,0.03232856125280018,0.18792263851438343,0.014017951144272192,0.004760386106693162,18.361111485038414,0.24818221769641433
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035100000,3,0.05,0.10233333333333333,0.015333013895543843,0.030922614685158896,0.1848403740894257,0.014742333950357074,0.00491633085204556,17.438917475673765,0.2633236030371058
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035100000,4,0.05,0.11466666666666667,0.018018018018018018,0.03479358286203412,0.18984797751532645,0.013602675747808874,0.004668824669087082,13.892655044856314,0.20457468605661538
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035200000,1,0.05,0.087,0.014911014911014911,0.0272214277383401,0.20615763823828812,0.0178827374986011,0.005066333331008499,15.002812380998142,0.42311433009441457
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035200000,2,0.05,0.09966666666666667,0.016625916870415647,0.03285258438299885,0.1880756807173795,0.014186281660019624,0.004784732524974687,23.724756388759143,0.26805013822218493
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035200000,3,0.05,0.124,0.015519917227108122,0.03299264737346903,0.19123139520111773,0.014830071681615674,0.004840698000227509,14.396803024475652,0.25973806838900493
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035200000,4,0.05,0.11633333333333333,0.02540650406504065,0.04140008474849171,0.17670142222356688,0.010647122406070504,0.004326391232681673,15.372110846217128,0.04959401874008647
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035300000,1,0.05,0.10466666666666667,0.015430562468889995,0.03206735347929824,0.20018375088911045,0.015558602222194483,0.004828728506867365,14.496463796087019,0.22805016587234941
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035300000,2,0.05,0.111,0.02036761053154496,0.03398569751107958,0.1869912741774529,0.013404716014356208,0.004674920790711652,13.685056721357261,0.29531183245990017
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035300000,3,0.05,0.10633333333333334,0.012159533073929961,0.029439992103256103,0.19068263956878095,0.0161895151251181,0.00504863019376118,15.369997329310026,0.20900808250724812
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035300000,4,0.05,0.12533333333333332,0.02128712871287129,0.03218291490979574,0.1773013838285927,0.013608523885897414,0.004843740777861525,16.095850540910376,0.4649543634604713
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035400000,1,0.05,0.106,0.01574028529267093,0.03157566374155836,0.19237383103171454,0.015141305945410957,0.0048717923126726445,13.818808172251293,0.5560724076814884
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035400000,2,0.05,0.111,0.027335984095427434,0.04046218306872368,0.17491815821505088,0.01062627692672936,0.004345724361689006,15.431051996335142,0.3157844468437272
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035400000,3,0.05,0.12333333333333334,0.018163966617574866,0.029206462270268976,0.18033861343387791,0.015093116930992337,0.0050363930547534675,13.373091610230581,0.5894366014128677
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035400000,4,0.05,0.09266666666666666,0.02145294978059483,0.03517361336278951,0.18939817689942842,0.013075800427910086,0.004589712269300838,14.12231180887404,0.32318849893513374
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035500000,1,0.05,0.10033333333333333,0.010700389105058366,0.02730978266320723,0.20137884359116967,0.01821543551152219,0.0051746604861226805,17.997931050195888,0.803160332299217
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035500000,2,0.05,0.10766666666666666,0.018783984181908058,0.03801090660045392,0.1819687689243311,0.012084953139300693,0.00451970987331623,16.77170107770333,0.3710695865937484
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035500000,3,0.05,0.12033333333333333,0.012297097884899164,0.0355414000547209,0.19417036321837094,0.014409560178724704,0.004737705300818437,12.978612180498663,0.5884564890643184
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035500000,4,0.05,0.109,0.022560078469838155,0.03702660050288256,0.18291048434092622,0.01215882890486559,0.004520140578216239,13.841207383872671,0.4833801717186076
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035600000,1,0.05,0.10433333333333333,0.012980529206190713,0.027273417890454364,0.19825642770478177,0.017717617907681317,0.005152848008726951,14.794212561677487,0.8889598043932013
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035600000,2,0.05,0.11233333333333333,0.019540791402051783,0.03799957536548349,0.1809245653056391,0.012130743945080949,0.004541607517476991,14.263432240040329,0.2683378536639993
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035600000,3,0.05,0.09666666666666666,0.009250243427458617,0.027530541816177746,0.21586295642152198,0.02003730942774347,0.005204014859315357,17.610104355956615,0.6325526131681457
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035600000,4,0.05,0.11866666666666667,0.013019529293940912,0.03343166191713777,0.19319497450585368,0.01506858842301809,0.004849841826906185,18.976422081842827,0.291404022132039
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035700000,1,0.05,0.11666666666666667,0.018849206349206348,0.03299472076277617,0.1882585326145662,0.014092339598045284,0.0047675245179199036,16.16571396361367,0.276337761002963
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035700000,2,0.05,0.118,0.02066929133858268,0.036227064525699265,0.18135841186265442,0.012575012237524275,0.004612619688755662,15.645363282736728,0.4778774984368069
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035700000,3,0.05,0.12166666666666667,0.01733531451213472,0.035862889602198036,0.1858199858719193,0.013315444834934978,0.004676109251666766,14.291546380591647,0.3878994103977999
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035700000,4,0.05,0.11833333333333333,0.01724987678659438,0.03797387933476799,0.1875073934411934,0.013050718970852469,0.004610284495675927,15.850039331854429,0.5983855059258186
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035800000,1,0.05,0.11933333333333333,0.013625304136253041,0.029943742426786747,0.1887841128842672,0.015893732341521975,0.005032916705422043,13.55825205571002,0.3294135438117085
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035800000,2,0.05,0.112,0.02414486921529175,0.03693879930825272,0.17830874995940144,0.011843059832961605,0.004525900533326408,17.854153747130322,0.4051645953097759
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035800000,3,0.05,0.11166666666666666,0.012928891098955743,0.03245458810403118,0.1911459110823727,0.01544994051630047,0.004934396756416075,13.676762966301988,0.52726787087349
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035800000,4,0.05,0.10633333333333334,0.01327433628318584,0.029041477781418305,0.20003006084402528,0.016958332171747276,0.005026035425861414,15.193085557215072,0.31475880421639635
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035900000,1,0.05,0.10466666666666667,0.019762845849802372,0.035676867523135924,0.17985337450214672,0.012757716619235646,0.004664453798064108,16.382014065178133,0.3179693712063157
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035900000,2,0.05,0.10833333333333334,0.014822134387351778,0.026841505048131698,0.19399972075706637,0.017333212448543293,0.0051614904344111975,20.339479879599427,0.46267588984833924
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035900000,3,0.05,0.10333333333333333,0.01636093207734259,0.03337390041769419,0.19467987241282345,0.014663794392279526,0.0047694858736913115,16.260386540569957,0.19505222215009763
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2035900000,4,0.05,0.11933333333333333,0.023175542406311637,0.03763425006112105,0.1760651433441463,0.011691543716573013,0.004529117886684291,15.398716212702814,0.4187886733662999
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036000000,1,0.05,0.10966666666666666,0.019183472700442697,0.031033543594469346,0.18758772228755966,0.014744495489508999,0.004877885697234382,18.734704754179653,0.1836037043677816
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036000000,2,0.05,0.10666666666666667,0.021618903971845148,0.040092835382980835,0.17969438739205273,0.011325241903075971,0.004413958902990632,15.028354165791022,0.3774549299008428
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036000000,3,0.05,0.10633333333333334,0.017703591299949417,0.03240354241210438,0.1885606971383467,0.014638636349911237,0.004848150435401811,13.530065015975193,0.2765201737460138
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036000000,4,0.05,0.11433333333333333,0.01762114537444934,0.034293023660963415,0.18524401295055395,0.013720279011850025,0.0047495590498076576,13.66493112985704,0.35802420249424305
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036100000,1,0.05,0.119,0.017578125,0.032115158491599016,0.18873573981913333,0.014583690498987577,0.004837302593060393,12.277076640660141,0.4158319105306598
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036100000,2,0.05,0.11033333333333334,0.019136408243375858,0.03193107464924845,0.18425079598622365,0.014201301054149474,0.0048400950003682245,22.93358699078275,0.2894573247331763
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036100000,3,0.05,0.11,0.015240904621435595,0.030496929984367697,0.19247070523095064,0.015805964957423743,0.004968061347391821,15.485491668828162,0.5192730657135415
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036100000,4,0.05,0.10766666666666666,0.010784313725490196,0.03199172019940416,0.20301681050064824,0.016683953456248707,0.004948704073057296,18.236000644601386,0.3045314731547278
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036200000,1,0.05,0.112,0.01574028529267093,0.03371667721344715,0.18543536118514606,0.01372549878097231,0.004747773796285061,14.902292085494446,0.1138943831988916
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036200000,2,0.05,0.102,0.013300492610837438,0.03185786278772166,0.2018020459133662,0.015967730912966386,0.004865624707436436,25.307755888415265,0.5450677637757305
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036200000,3,0.05,0.09933333333333333,0.016773556980759743,0.02846884392988049,0.19206622080175334,0.01600901262901958,0.005003065882261168,24.705565153332465,0.5490577725513622
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036200000,4,0.05,0.11033333333333334,0.01256913021618904,0.03100393664238974,0.20376382893826084,0.016731310889090762,0.004945316612736511,11.405363949433664,0.6654447980662124
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,tmle,3000,0.0,2036300000,1,0.05,0.11633333333333333,0.014829461196243203,0.032798148199922696,0.18902021951390865,0.014431949045976366,0.004810027528309366,11.685533991006285,0.9653798632185393
