gate_id,floor_sens_max,residual_ess_min,floor_share_max,max_weight_share_max,score_tail_max,veto_floor_sens_max,veto_floor_share_min,veto_residual_ess_max,veto_score_tail_min,method,reps,ref_mse,current_mse,gated_mse,current_gain,gated_gain,gated_gain_ci_low,gated_gain_ci_high,gated_minus_current_gain,current_activation,gated_activation,gamma_change_rate,current_gate_pass_rate,current_harm_rate,gated_harm_rate,mean_current_max_ratio,mean_current_ess_share,mean_allowed_count,significance_class
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_10,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,10.0,ma_dr_bc,2304,10.495199503845802,9.136010099508772,9.136499565989846,0.1295058187163547,0.12945918153895808,0.06811902571429967,0.1901286437468606,-4.663717739661344e-05,0.2738715277777778,0.2708333333333333,0.0030381944444444445,0.96875,0.1015625,0.10026041666666667,13.813901367045867,0.0438841605202596,3.90625,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_10,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,10.0,tmle,2304,2.237820957816956,2.7160899438218156,2.6043513363477016,-0.213720844973863,-0.16378896499758588,-0.27799380010475944,-0.06514067558043549,0.04993187997627713,0.24739583333333334,0.125,0.12239583333333333,0.2816840277777778,0.12977430555555555,0.06640625,14.361313314862473,0.0438841605202596,1.8450520833333333,loss
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_12,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,12.0,aipw,2304,13.140365955068683,9.786291895247798,9.760214000135923,0.25524966894297985,0.25723423278245316,0.18955713562575324,0.32282216425238486,0.001984563839473319,0.2738715277777778,0.2612847222222222,0.012586805555555556,0.8797743055555556,0.10069444444444445,0.0954861111111111,14.447508013385836,0.0438841605202596,3.6393229166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_12,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,12.0,ctmle,2304,2.7228057604301115,2.4604015021862096,2.4604015021862096,0.09637274243258942,0.09637274243258942,0.07283345015596858,0.12193954021150986,0.0,0.265625,0.265625,0.0,0.9982638888888888,0.08506944444444445,0.08506944444444445,5.495010455034829,0.2234267217092989,3.9947916666666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_12,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,12.0,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811251870305438,0.17073237183769185,0.17075158647142474,0.10809361612814576,0.23247598346281365,1.921463373288912e-05,0.3524305555555556,0.3489583333333333,0.003472222222222222,0.9856770833333334,0.1449652777777778,0.1427951388888889,9.772391546231535,0.13605965863796032,3.95703125,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_12,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,12.0,ma_dr_bc,2304,10.495199503845802,9.136010099508772,9.136571076100758,0.1295058187163547,0.12945236793709314,0.06669273879131951,0.19198754313098707,-5.3450779261554615e-05,0.2738715277777778,0.2712673611111111,0.0026041666666666665,0.9709201388888888,0.1015625,0.10069444444444445,13.813901367045867,0.0438841605202596,3.9127604166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_12,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,12.0,tmle,2304,2.237820957816956,2.7160899438218156,2.6963837762341956,-0.213720844973863,-0.20491488240622147,-0.3309333720392668,-0.10058444497110505,0.008805962567641545,0.24739583333333334,0.17708333333333334,0.0703125,0.3641493055555556,0.12977430555555555,0.0959201388888889,14.361313314862473,0.0438841605202596,2.0924479166666665,loss
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_14,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,14.0,aipw,2304,13.140365955068683,9.786291895247798,9.788586149331742,0.25524966894297985,0.25507507303813304,0.1870436424964429,0.3201414428814774,-0.0001745959048468082,0.2738715277777778,0.2651909722222222,0.008680555555555556,0.9066840277777778,0.10069444444444445,0.09722222222222222,14.447508013385836,0.0438841605202596,3.7200520833333335,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_14,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,14.0,ctmle,2304,2.7228057604301115,2.4604015021862096,2.4604015021862096,0.09637274243258942,0.09637274243258942,0.07258604010678979,0.12120890575359393,0.0,0.265625,0.265625,0.0,0.9995659722222222,0.08506944444444445,0.08506944444444445,5.495010455034829,0.2234267217092989,3.9986979166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_14,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,14.0,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811251870305438,0.17073237183769185,0.17075158647142474,0.1059760120657357,0.2327444695594623,1.921463373288912e-05,0.3524305555555556,0.3489583333333333,0.003472222222222222,0.9856770833333334,0.1449652777777778,0.1427951388888889,9.772391546231535,0.13605965863796032,3.95703125,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_14,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,14.0,ma_dr_bc,2304,10.495199503845802,9.136010099508772,9.136013406027123,0.1295058187163547,0.12950550366580704,0.06856429227649695,0.19227471349059141,-3.1505054765013085e-07,0.2738715277777778,0.2717013888888889,0.002170138888888889,0.9774305555555556,0.1015625,0.10069444444444445,13.813901367045867,0.0438841605202596,3.9322916666666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_14,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,14.0,tmle,2304,2.237820957816956,2.7160899438218156,2.700841527070706,-0.213720844973863,-0.2069068875400275,-0.3257016689062934,-0.10211745209878581,0.006813957433835505,0.24739583333333334,0.20225694444444445,0.04513888888888889,0.4947916666666667,0.12977430555555555,0.10894097222222222,14.361313314862473,0.0438841605202596,2.484375,loss
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_8,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,8.0,aipw,2304,13.140365955068683,9.786291895247798,9.73378144633999,0.25524966894297985,0.25924578663767417,0.19552803904841898,0.3239897711043825,0.003996117694694323,0.2738715277777778,0.2456597222222222,0.028211805555555556,0.8559027777777778,0.10069444444444445,0.08984375,14.447508013385836,0.0438841605202596,3.5677083333333335,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_8,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,8.0,ctmle,2304,2.7228057604301115,2.4604015021862096,2.4604015021862096,0.09637274243258942,0.09637274243258942,0.0722718438798049,0.12109596692173326,0.0,0.265625,0.265625,0.0,0.9605034722222222,0.08506944444444445,0.08506944444444445,5.495010455034829,0.2234267217092989,3.8815104166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_8,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,8.0,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811251870305438,0.17073237183769185,0.17075158647142474,0.10743134474452279,0.2364392696293162,1.921463373288912e-05,0.3524305555555556,0.3489583333333333,0.003472222222222222,0.9856770833333334,0.1449652777777778,0.1427951388888889,9.772391546231535,0.13605965863796032,3.95703125,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_8,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,8.0,ma_dr_bc,2304,10.495199503845802,9.136010099508772,9.147249266871487,0.1295058187163547,0.12843493222595526,0.06749131839605363,0.1900385558543323,-0.0010708864903994364,0.2738715277777778,0.2686631944444444,0.005208333333333333,0.96484375,0.1015625,0.10026041666666667,13.813901367045867,0.0438841605202596,3.89453125,win
veto_stable_floor_sens_le_1_floor_share_ge_0.05_score_tail_ge_8,inf,0.0,1.0,1.0,inf,1.0,0.05,inf,8.0,tmle,2304,2.237820957816956,2.7160899438218156,2.4476919481155206,-0.213720844973863,-0.0937836378578285,-0.1804832847666753,-0.01826212920924066,0.1199372071160345,0.24739583333333334,0.06076388888888889,0.18663194444444445,0.1762152777777778,0.12977430555555555,0.031684027777777776,14.361313314862473,0.0438841605202596,1.5286458333333333,loss
veto_stable_floor_sens_le_1_floor_share_ge_0.1,inf,0.0,1.0,1.0,inf,1.0,0.1,inf,-inf,aipw,2304,13.140365955068683,9.786291895247798,9.734326541953891,0.25524966894297985,0.25920430410851436,0.19343668014066764,0.3232266262028583,0.003954635165534515,0.2738715277777778,0.23828125,0.035590277777777776,0.8485243055555556,0.10069444444444445,0.08637152777777778,14.447508013385836,0.0438841605202596,3.5455729166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.1,inf,0.0,1.0,1.0,inf,1.0,0.1,inf,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.605389976746621,0.09637274243258942,0.0431230847935854,0.026401531265429552,0.06035430470822896,-0.05324965763900402,0.265625,0.08333333333333333,0.18229166666666666,0.5125868055555556,0.08506944444444445,0.022135416666666668,5.495010455034829,0.2234267217092989,2.5377604166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.1,inf,0.0,1.0,1.0,inf,1.0,0.1,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.10784512800331261,0.23150484769591645,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
veto_stable_floor_sens_le_1_floor_share_ge_0.1,inf,0.0,1.0,1.0,inf,1.0,0.1,inf,-inf,ma_dr_bc,2304,10.495199503845802,9.136010099508772,9.158626493269095,0.1295058187163547,0.12735089124193788,0.0656804380583046,0.18750235338521287,-0.0021549274744168123,0.2738715277777778,0.2669270833333333,0.006944444444444444,0.9631076388888888,0.1015625,0.10026041666666667,13.813901367045867,0.0438841605202596,3.8893229166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.1,inf,0.0,1.0,1.0,inf,1.0,0.1,inf,-inf,tmle,2304,2.237820957816956,2.7160899438218156,2.2449524860068175,-0.213720844973863,-0.0031868180360676845,-0.008911338986943074,0.00033408982322818666,0.21053402693779533,0.24739583333333334,0.013454861111111112,0.2339409722222222,0.12109375,0.12977430555555555,0.006510416666666667,14.361313314862473,0.0438841605202596,1.36328125,crosses_zero
veto_stable_floor_sens_le_1_floor_share_ge_0.15,inf,0.0,1.0,1.0,inf,1.0,0.15,inf,-inf,aipw,2304,13.140365955068683,9.786291895247798,9.716343041285125,0.25524966894297985,0.2605728733500604,0.19398596200989196,0.3252896950586089,0.005323204407080562,0.2738715277777778,0.2556423611111111,0.018229166666666668,0.9513888888888888,0.10069444444444445,0.09288194444444445,14.447508013385836,0.0438841605202596,3.8541666666666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.15,inf,0.0,1.0,1.0,inf,1.0,0.15,inf,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.605389976746621,0.09637274243258942,0.0431230847935854,0.026678931138789226,0.060859987546473045,-0.05324965763900402,0.265625,0.08333333333333333,0.18229166666666666,0.5125868055555556,0.08506944444444445,0.022135416666666668,5.495010455034829,0.2234267217092989,2.5377604166666665,win
veto_stable_floor_sens_le_1_floor_share_ge_0.15,inf,0.0,1.0,1.0,inf,1.0,0.15,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.10722440310033984,0.23386428739687318,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
veto_stable_floor_sens_le_1_floor_share_ge_0.15,inf,0.0,1.0,1.0,inf,1.0,0.15,inf,-inf,ma_dr_bc,2304,10.495199503845802,9.136010099508772,9.15270097735143,0.1295058187163547,0.12791548421756394,0.06684269441335437,0.19035218851115535,-0.0015903344987907575,0.2738715277777778,0.2703993055555556,0.003472222222222222,0.9895833333333334,0.1015625,0.1015625,13.813901367045867,0.0438841605202596,3.96875,win
veto_stable_floor_sens_le_1_floor_share_ge_0.15,inf,0.0,1.0,1.0,inf,1.0,0.15,inf,-inf,tmle,2304,2.237820957816956,2.7160899438218156,2.2654370180590093,-0.213720844973863,-0.01234060309677032,-0.039529767447143864,0.01691035978476594,0.2013802418770927,0.24739583333333334,0.11414930555555555,0.1332465277777778,0.6354166666666666,0.12977430555555555,0.055989583333333336,14.361313314862473,0.0438841605202596,2.90625,crosses_zero
veto_stable_floor_sens_le_1_floor_share_ge_0.15_resid_ess_le_0.05,inf,0.0,1.0,1.0,inf,1.0,0.15,0.05,-inf,aipw,2304,13.140365955068683,9.786291895247798,9.786291895247798,0.25524966894297985,0.25524966894297985,0.18713257258959456,0.32071976856024387,0.0,0.2738715277777778,0.2738715277777778,0.0,0.9817708333333334,0.10069444444444445,0.10069444444444445,14.447508013385836,0.0438841605202596,3.9453125,win
veto_stable_floor_sens_le_1_floor_share_ge_0.15_resid_ess_le_0.05,inf,0.0,1.0,1.0,inf,1.0,0.15,0.05,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.4604015021862096,0.09637274243258942,0.09637274243258942,0.07255500787813018,0.12187049479162688,0.0,0.265625,0.265625,0.0,1.0,0.08506944444444445,0.08506944444444445,5.495010455034829,0.2234267217092989,4.0,win
veto_stable_floor_sens_le_1_floor_share_ge_0.15_resid_ess_le_0.05,inf,0.0,1.0,1.0,inf,1.0,0.15,0.05,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.10674331955907108,0.23261237836960033,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
