source,dataset,setting,group,design,method,n,strength,seed0,rep,response_bin,response_bin_label,n_share,mean_true_pi,min_true_pi,max_true_pi,rho,action_square_contribution,weighted_action_square_contribution,absolute_action_contribution,ref_weighted_residual_square_contribution,selected_weighted_residual_square_contribution,weighted_residual_square_delta,weighted_residual_square_reduction,ref_unweighted_residual_square_contribution,selected_unweighted_residual_square_contribution,unweighted_residual_square_delta,unweighted_residual_square_reduction,selected_gamma,c2_weight
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036100000,3,3,response_bin_3,0.25,0.7979950899118239,0.7676150801916268,0.8295688398250365,0.49862940898171837,0.0,0.0,0.0,0.008452183200246242,0.008452183200246242,0.0,0.0,0.033493818132994485,0.033493818132994485,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036100000,4,3,response_bin_3,0.25,0.8013180476289663,0.7710518641949594,0.8308977296396585,0.47772085502696177,0.0,0.0,0.0,0.006741814971292802,0.006741814971292802,0.0,0.0,0.026999191201853602,0.026999191201853602,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036200000,1,3,response_bin_3,0.25,0.8028124529611886,0.7737554676109144,0.8352509893772131,0.5252005119837933,0.0,0.0,0.0,0.012534137871875364,0.012534137871875364,0.0,0.0,0.055652783276954984,0.055652783276954984,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036200000,2,3,response_bin_3,0.25,0.8027575866139,0.7721974588627369,0.8341512184961467,0.47186677013329437,0.0,0.0,0.0,0.01008096779017422,0.01008096779017422,0.0,0.0,0.03984216490107656,0.03984216490107656,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036200000,3,3,response_bin_3,0.25,0.8005405707144346,0.7696771505936264,0.8330972714017914,0.46241575930204215,0.0,0.0,0.0,0.017914263670194216,0.017914263670194216,0.0,0.0,0.06996425891109523,0.06996425891109523,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036200000,4,3,response_bin_3,0.25,0.799597089495244,0.7698146219537597,0.8324099146011248,0.4883470446169007,0.0067011830721619755,0.0016786667418509952,0.029691205723870857,0.007233122288468638,0.006860150000674023,0.0003729722877946146,0.05156449357827442,0.028901820055951054,0.027319664174437274,0.0015821558815137804,0.05474243069989648,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036300000,1,3,response_bin_3,0.25,0.7996896535444006,0.7678900229118935,0.8310810247865028,0.49019608493996825,0.0,0.0,0.0,0.016718952112441073,0.016718952112441073,0.0,0.0,0.06565240629257496,0.06565240629257496,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036300000,2,3,response_bin_3,0.25,0.7970634006804139,0.7647740054155385,0.8291564257446365,0.6301846561482465,0.0,0.0,0.0,0.011257020910992073,0.011257020910992073,0.0,0.0,0.04429647065821026,0.04429647065821026,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036300000,3,3,response_bin_3,0.25,0.7994331625355829,0.7665153093105603,0.8324099146011248,0.4596147137419277,0.0,0.0,0.0,0.007739823014139912,0.007739823014139912,0.0,0.0,0.0304501061417733,0.0304501061417733,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036300000,4,3,response_bin_3,0.25,0.7998434381726028,0.7695855030202041,0.8308519058529473,0.49572413696474327,0.0,0.0,0.0,0.005999949029412539,0.005999949029412539,0.0,0.0,0.023765604953880144,0.023765604953880144,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036400000,1,3,response_bin_3,0.25,0.7986297188085816,0.7695396792334931,0.8316309102270361,0.47762486430346124,0.0,0.0,0.0,0.0116550777485649,0.0116550777485649,0.0,0.0,0.04558883922982475,0.04558883922982475,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036400000,2,3,response_bin_3,0.25,0.7993310060404084,0.7693563840866486,0.8317225578004583,0.4919127832322221,0.0,0.0,0.0,0.01272413592156954,0.01272413592156954,0.0,0.0,0.050537251759619706,0.050537251759619706,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036400000,3,3,response_bin_3,0.25,0.7999894022078734,0.7679358466986045,0.8326390335346803,0.5842951673955051,0.0,0.0,0.0,0.008410024774376268,0.008410024774376268,0.0,0.0,0.033115820485112774,0.033115820485112774,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036400000,4,3,response_bin_3,0.25,0.7969632604318546,0.7669277233909603,0.8315392626536139,0.7016981535878573,0.0,0.0,0.0,0.015369868576492718,0.015369868576492718,0.0,0.0,0.058947719305560926,0.058947719305560926,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036500000,1,3,response_bin_3,0.25,0.7992965465528017,0.7695396792334931,0.830668610706103,0.4262099323141888,0.0,0.0,0.0,0.00835481690860205,0.00835481690860205,0.0,0.0,0.033383739419651844,0.033383739419651844,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036500000,2,3,response_bin_3,0.25,0.8003864805943206,0.7699979171006041,0.832959800041658,0.4277096921822969,0.006946485577068612,0.0017384606703407931,0.030092389448623483,0.008837675968889078,0.008612393091586982,0.0002252828773020958,0.025491190002343456,0.034428941961886624,0.03384570557467026,0.000583236387216364,0.01694029365938743,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036500000,3,3,response_bin_3,0.25,0.7957785627994168,0.7665611330972715,0.8267277650489482,0.463754662750432,0.0,0.0,0.0,0.013244949319170952,0.013244949319170952,0.0,0.0,0.051470487747867194,0.051470487747867194,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036500000,4,3,response_bin_3,0.25,0.7998769811844756,0.769493855446782,0.8319058529473027,0.6143978610933664,0.0,0.0,0.0,0.013324332258709907,0.013324332258709907,0.0,0.0,0.05200066239455541,0.05200066239455541,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036600000,1,3,response_bin_3,0.25,0.8024625425258628,0.7720141637158926,0.8332347427619247,0.4967601010494091,0.007331099080772686,0.0018025423685583935,0.03142914898099843,0.0150061063870585,0.014352124841195427,0.0006539815458630732,0.04358102821575871,0.05861597099904137,0.056679292850007376,0.0019366781490339907,0.03304011033214249,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036600000,2,3,response_bin_3,0.25,0.8004048101090051,0.7709143928348261,0.8329139762549469,0.4629081615152358,0.0,0.0,0.0,0.007307187497794842,0.007307187497794842,0.0,0.0,0.029323687048313143,0.029323687048313143,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036600000,3,3,response_bin_3,0.25,0.8021728139970841,0.7721058112893148,0.8326848573213914,0.9517783536419431,0.0,0.0,0.0,0.00881756186983119,0.00881756186983119,0.0,0.0,0.03482686697580213,0.03482686697580213,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036600000,4,3,response_bin_3,0.25,0.7986444435187113,0.769035617579671,0.8308060820662362,8.362340410945135,0.0,0.0,0.0,0.017145972712685708,0.017145972712685708,0.0,0.0,0.06668625717539073,0.06668625717539073,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036700000,1,3,response_bin_3,0.25,0.7997266791640631,0.7693563840866486,0.831997500520725,0.4642972202495885,0.005781073996985024,0.0014727707094975872,0.029076311315468048,0.012344271042998982,0.011259865529652241,0.0010844055133467402,0.08784686512224293,0.04825567870595732,0.04426145470749338,0.003994223998463935,0.08277210279856317,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036700000,2,3,response_bin_3,0.25,0.8008315823092413,0.7720141637158926,0.8327306811081026,0.48426465938275726,0.0,0.0,0.0,0.015853866456088404,0.015853866456088404,0.0,0.0,0.06193301437602702,0.06193301437602702,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036700000,3,3,response_bin_3,0.25,0.800061376102201,0.7695396792334931,0.8325015621745471,0.4293708539895043,0.0,0.0,0.0,0.011754523475755434,0.011754523475755434,0.0,0.0,0.045363351113834216,0.045363351113834216,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036700000,4,3,response_bin_3,0.25,0.7969614885787684,0.766332014163716,0.8299812539054364,0.5964408387949849,0.0,0.0,0.0,0.0064325852262563975,0.0064325852262563975,0.0,0.0,0.025474654806996257,0.025474654806996257,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036800000,1,3,response_bin_3,0.25,0.8016726015413456,0.7710060404082484,0.8333263903353468,0.5335649477505794,0.0,0.0,0.0,0.009450287078603492,0.009450287078603492,0.0,0.0,0.037623602449485094,0.037623602449485094,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036800000,2,3,response_bin_3,0.25,0.798142031521211,0.7671110185378047,0.8304853155592585,0.483065381149034,0.0,0.0,0.0,0.0151088287843731,0.0151088287843731,0.0,0.0,0.05874574709501936,0.05874574709501936,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036800000,3,3,response_bin_3,0.25,0.804142503645074,0.772655696729848,0.837038117058946,0.463735547551389,0.0,0.0,0.0,0.012274879467596232,0.012274879467596232,0.0,0.0,0.05315244183613301,0.05315244183613301,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2036800000,4,3,response_bin_3,0.25,0.7996378421162258,0.7683482607790044,0.8309893772130806,0.4757080731904376,0.0,0.0,0.0,0.014936059072544557,0.014936059072544557,0.0,0.0,0.05841141942622125,0.05841141942622125,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034500000,1,4,highest_response,0.25,0.8627889467472055,0.8308060820662362,0.8997708810664445,0.45497779269769767,0.0,0.0,0.0,0.012314054311888943,0.012314054311888943,0.0,0.0,0.07532748248259925,0.07532748248259925,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034500000,2,4,highest_response,0.25,0.8637736693744358,0.8314934388669027,0.899954176213289,0.7357606267606185,0.0,0.0,0.0,0.013300992874609546,0.013300992874609546,0.0,0.0,0.07942712635549164,0.07942712635549164,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034500000,3,4,highest_response,0.25,0.8650891786433382,0.8321349718808582,0.899954176213289,0.9228049265448005,0.0,0.0,0.0,0.010976246838163471,0.010976246838163471,0.0,0.0,0.07164621987113658,0.07164621987113658,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034500000,4,4,highest_response,0.25,0.8657940095813373,0.8339679233493023,0.8999083524265779,0.5093836808614723,0.0,0.0,0.0,0.008363629732454237,0.008363629732454237,0.0,0.0,0.055951251175845464,0.055951251175845464,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034600000,1,4,highest_response,0.25,0.8618160772061377,0.8274609456363258,0.8998625286398667,0.48009200228694443,0.008393813171219639,0.001359859336491762,0.03451692132244352,0.011666302921005813,0.010680086502427848,0.0009862164185779655,0.08453547154190799,0.06974920054569124,0.06422931467942136,0.005519885866269877,0.0791390556893038,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034600000,2,4,highest_response,0.25,0.8665380045823787,0.8352051655905021,0.899954176213289,0.4691542899828304,0.007481122998257612,0.0011576761908195735,0.032875948891354104,0.007993459638877671,0.007989587637009878,3.872001867792629e-06,0.0004843962492736553,0.050584909390206954,0.05033950901374159,0.0002454003764653656,0.004851256618300326,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034600000,3,4,highest_response,0.25,0.8644955467610915,0.8294771922516143,0.899954176213289,0.5152773249729166,0.0,0.0,0.0,0.010346180491956156,0.010346180491956156,0.0,0.0,0.06197982906212585,0.06197982906212585,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034600000,4,4,highest_response,0.25,0.8634838186488927,0.8315850864403249,0.899954176213289,0.5013735768493981,0.0,0.0,0.0,0.011474647403792062,0.011474647403792062,0.0,0.0,0.07401955077689436,0.07401955077689436,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034700000,1,4,highest_response,0.25,0.8644657918489205,0.8300270776921476,0.899954176213289,0.4484559409197445,0.0,0.0,0.0,0.0073594859079202405,0.0073594859079202405,0.0,0.0,0.045428817354337125,0.045428817354337125,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034700000,2,4,highest_response,0.25,0.863815155176005,0.8286523640908144,0.899954176213289,0.4488516951892873,0.0,0.0,0.0,0.004838509988083228,0.004838509988083228,0.0,0.0,0.031585686139948006,0.031585686139948006,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034700000,3,4,highest_response,0.25,0.864183945011456,0.8313101437200584,0.8998625286398667,0.431914878430331,0.0,0.0,0.0,0.0074541538301034806,0.0074541538301034806,0.0,0.0,0.04873061845995253,0.04873061845995253,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034700000,4,4,highest_response,0.25,0.8623641296952025,0.8281483024369923,0.8998625286398667,0.4476514692438186,0.00650790578043924,0.0010619792132280368,0.029965779771834303,0.010798457432915505,0.00959570681293648,0.0012027506199790254,0.11138170682720294,0.06265891602272332,0.05552803676399299,0.0071308792587303285,0.11380470189021952,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034800000,1,4,highest_response,0.25,0.8633987086023746,0.8295688398250365,0.899954176213289,0.9476078102160975,0.0,0.0,0.0,0.010250315442576399,0.010250315442576399,0.0,0.0,0.06707782345729717,0.06707782345729717,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034800000,2,4,highest_response,0.25,0.8653186641671873,0.8313101437200584,0.899954176213289,0.4596859552428808,0.0,0.0,0.0,0.011838013732260597,0.011838013732260597,0.0,0.0,0.07470440804157887,0.07470440804157887,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034800000,3,4,highest_response,0.25,0.8652402138443379,0.8330972714017914,0.8999083524265779,0.4353190077411654,0.0,0.0,0.0,0.012130282854161652,0.012130282854161652,0.0,0.0,0.07768536953528753,0.07768536953528753,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034800000,4,4,highest_response,0.25,0.8656202457821288,0.8333263903353468,0.8998167048531556,0.6532647937945,0.0,0.0,0.0,0.010776195160478508,0.010776195160478508,0.0,0.0,0.06514447038598574,0.06514447038598574,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034900000,1,4,highest_response,0.25,0.8638289023120185,0.8298896063320143,0.8999083524265779,0.7569362273644717,0.0,0.0,0.0,0.009907167422925568,0.009907167422925568,0.0,0.0,0.05930170064102909,0.05930170064102909,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034900000,2,4,highest_response,0.25,0.8654041408039992,0.8310810247865028,0.8999083524265779,0.46678886767110417,0.0,0.0,0.0,0.012159956378970284,0.012159956378970284,0.0,0.0,0.07556690532974382,0.07556690532974382,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034900000,3,4,highest_response,0.25,0.8649768187183227,0.8322724432409915,0.899954176213289,0.4471521030990356,0.0,0.0,0.0,0.01145658894024114,0.01145658894024114,0.0,0.0,0.07295448151231737,0.07295448151231737,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2034900000,4,4,highest_response,0.25,0.8631560258279525,0.8277817121433035,0.8998625286398667,0.4730815052013855,0.0,0.0,0.0,0.00871539299718622,0.00871539299718622,0.0,0.0,0.05389997616702373,0.05389997616702373,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035000000,1,4,highest_response,0.25,0.8634622509199472,0.8289273068110811,0.8995875859196001,0.4793237302565617,0.0,0.0,0.0,0.016028656517831016,0.016028656517831016,0.0,0.0,0.0961203935330016,0.0961203935330016,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035000000,2,4,highest_response,0.25,0.8640977351940567,0.830256196625703,0.8999083524265779,0.6253359023016659,0.026584892208584662,0.0040923107598719545,0.06079684464086313,0.011703807012394665,0.011706316520890374,-2.509508495708579e-06,-0.00021441813702582913,0.07436686914207306,0.07440127453775418,-3.4405395681114115e-05,-0.0004626441327708619,0.5,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035000000,3,4,highest_response,0.25,0.8651488106644449,0.8307144344928141,0.899954176213289,0.47491567751832514,0.0,0.0,0.0,0.010661634149959864,0.010661634149959864,0.0,0.0,0.06714669022475055,0.06714669022475055,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035000000,4,4,highest_response,0.25,0.8650494646948553,0.8325473859612581,0.8997708810664445,0.46652252673426914,0.007982457063358537,0.001245036250904695,0.03320330282264331,0.013117345928809568,0.012366902836558957,0.0007504430922506116,0.05720997954337825,0.08020020177566105,0.07585907701497063,0.004341124760690415,0.05412860148199583,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035100000,1,4,highest_response,0.25,0.8669637992084983,0.8344261612164132,0.899954176213289,0.6270445734453464,0.0,0.0,0.0,0.010280521111035135,0.010280521111035135,0.0,0.0,0.06781020934880713,0.06781020934880713,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035100000,2,4,highest_response,0.25,0.8632655752273831,0.8300270776921476,0.8997250572797335,0.5281928575214717,0.006356579693174149,0.0010009433216286324,0.03108403320542129,0.008095366980028206,0.008244185647434534,-0.00014881866740632833,-0.018383189764401564,0.050973314280834243,0.05132232933281466,-0.00034901505198041416,-0.006847015088278008,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035100000,3,4,highest_response,0.25,0.8659550649170311,0.8346552801499688,0.8998625286398667,0.44051381808876866,0.0,0.0,0.0,0.008428717277090254,0.008428717277090254,0.0,0.0,0.053402207005418006,0.053402207005418006,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035100000,4,4,highest_response,0.25,0.864470679719503,0.8285607165173923,0.8997250572797335,0.5037200477842978,0.0,0.0,0.0,0.010667643497690152,0.010667643497690152,0.0,0.0,0.06969973242417271,0.06969973242417271,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035200000,1,4,highest_response,0.25,0.8648006109838229,0.8328681524682359,0.899954176213289,0.41343570090485643,0.0062790751853465734,0.0009830391012464457,0.02929592990289287,0.007261888740499899,0.0065062553564410805,0.0007556333840588181,0.10405466278278475,0.0443375081701703,0.0399507849075701,0.004386723262600201,0.09893932797855187,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035200000,2,4,highest_response,0.25,0.8647421398319795,0.8313559675067694,0.899954176213289,0.7150621327653137,0.0,0.0,0.0,0.011018335157882746,0.011018335157882746,0.0,0.0,0.06604445816383293,0.06604445816383293,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035200000,3,4,highest_response,0.25,0.8611956231340693,0.8257654655280151,0.8999083524265779,0.9315079677439809,0.0,0.0,0.0,0.011849785431685795,0.011849785431685795,0.0,0.0,0.07227094498131076,0.07227094498131076,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035200000,4,4,highest_response,0.25,0.8643286870790807,0.8296604873984587,0.8998625286398667,0.7371434012185059,0.006425832213046295,0.0010296457355460464,0.02980743747363643,0.014116213978441908,0.014484139630060984,-0.00036792565161907625,-0.026064046080696013,0.08706651407497101,0.0895684405080038,-0.0025019264330327917,-0.0287358057183551,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035300000,1,4,highest_response,0.25,0.8656115698118448,0.8328681524682359,0.8999083524265779,0.5464597317334284,0.0,0.0,0.0,0.012288141225315727,0.012288141225315727,0.0,0.0,0.0765228951780501,0.0765228951780501,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035300000,2,4,highest_response,0.25,0.865639613969312,0.8315392626536139,0.899954176213289,0.46242268066300685,0.007211102902120387,0.001115785100508765,0.03219440644539039,0.009779957209644398,0.00918244450189574,0.000597512707748658,0.06109563620170311,0.06457773937611662,0.06069954289394986,0.0038781964821667583,0.06005469562164745,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035300000,3,4,highest_response,0.25,0.8647049920155523,0.8334638616954801,0.899954176213289,0.4326437804949109,0.0,0.0,0.0,0.012387855658989306,0.012387855658989306,0.0,0.0,0.07409517505953048,0.07409517505953048,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 B, strength=0",real_benchmark,acic2016_misaligned,cui_selective_ml,3000,0.0,2035300000,4,4,highest_response,0.25,0.8641036617371382,0.8327306811081026,0.8998167048531556,0.6067871701280803,0.0,0.0,0.0,0.014887482219026036,0.014887482219026036,0.0,0.0,0.09098104337380973,0.09098104337380973,0.0,0.0,0.0,0.0
