source,dataset,setting,group,design,method,n,strength,seed0,rep,selected_tau,correction_tau,cui_selected_propensity_learner,rho,rho2,p_rmse,mean_abs_kappa,p_floor_share,ref_weighted_residual_square,selected_weighted_residual_square,weighted_residual_square_reduction,ref_unweighted_residual_square,selected_unweighted_residual_square,unweighted_residual_square_reduction,replay_selected_tau,replay_selected_gamma,selected_tau_matches,selected_gamma_matches,ref_error,selected_error,c2_error,selected_gamma,c2_weight
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030700000,1,nan,0.05,random_forest,0.5138146089905455,0.2640054524121072,0.1919859834662473,0.2634204034958264,0.0,0.8316177787412615,0.8316177787412615,0.0,0.2539093951589889,0.2539093951589889,0.0,0.05,0.0,True,True,0.027763035762612038,0.027763035762612038,0.027763035762612038,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030700000,2,nan,0.05,random_forest,0.5387487737839363,0.2902502412536949,0.19385773622218955,0.26682847202112164,0.0,0.5829790963867592,0.5485378360747999,0.0590780364603507,0.20905273397421273,0.19787771755071867,0.05345549044516451,0.05,0.25,True,True,-0.018928369127023625,-0.021869199223929568,-0.021869199223929568,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030700000,3,nan,0.05,gradient_boosting,0.7316998934430787,0.5353847340646128,0.1532999401088878,0.23949241607206936,0.005,0.7185494838702889,0.7185494838702889,0.0,0.26189140917460196,0.26189140917460196,0.0,0.05,0.0,True,True,-0.04737489402612274,-0.04737489402612274,-0.04737489402612274,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030700000,4,nan,0.05,logistic_l1,0.7748615843283878,0.6004104748678993,0.20142656132745718,0.32950546562738253,0.006,0.9785931796057333,0.9785931796057333,0.0,0.2444420352937472,0.2444420352937472,0.0,0.05,0.0,True,True,-0.029331633815161948,-0.029331633815161948,-0.029331633815161948,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030800000,1,nan,0.05,random_forest,0.4851964550708171,0.23541560001328743,0.19243074492331755,0.24526484278170135,0.0,0.7187815423512222,0.7543172684628776,-0.04943884061826864,0.21315267887564762,0.19134367805716354,0.10231633462700862,0.05,0.25,True,True,-0.009207667218580193,-0.009945092231021342,-0.009945092231021342,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030800000,2,nan,0.05,random_forest,0.44736207347556045,0.20013282478435274,0.18691320418023427,0.2386742296294375,0.0,0.5186087084967722,0.5186087084967722,0.0,0.18763913910344707,0.18763913910344707,0.0,0.05,0.0,True,True,-0.01397681707856508,-0.01397681707856508,-0.01397681707856508,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030800000,3,nan,0.05,random_forest,0.480262941197562,0.2306524926877329,0.19715524530378295,0.2669915848099884,0.0,1.1247269673786713,1.128351578326889,-0.0032226585236641014,0.19802955564814317,0.18374237590227738,0.07214670405689905,0.05,0.25,True,True,0.02062395196123253,0.017159612896115638,0.017159612896115638,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030800000,4,nan,0.05,random_forest,0.4485617257768043,0.201207621831865,0.19098750995519584,0.2410668979029913,0.0,0.9795793358936729,0.9795793358936729,0.0,0.23988592328438146,0.23988592328438146,0.0,0.05,0.0,True,True,-0.008134116198056493,-0.008134116198056493,-0.008134116198056493,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030900000,1,nan,0.05,logistic_l1,0.7426471294790976,0.5515247589235436,0.19437588629616334,0.2804329485836635,0.002,0.8379188869254461,0.8379188869254461,0.0,0.23764797596056939,0.23764797596056939,0.0,0.05,0.0,True,True,-0.10682362401195274,-0.10682362401195274,-0.10682362401195274,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030900000,2,nan,0.05,gradient_boosting,0.684324869919869,0.4683005275908455,0.15359747623308542,0.24592047997701377,0.0013333333333333333,0.8750596414464865,0.8750596414464865,0.0,0.19983729749984755,0.19983729749984755,0.0,0.05,0.0,True,True,-0.04862832979335671,-0.04862832979335671,-0.04862832979335671,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030900000,3,nan,0.05,logistic_l1,0.6898629720102188,0.475910920150772,0.1943405213522001,0.2984634919406219,0.005,1.051895255370232,1.051895255370232,0.0,0.3203220832798323,0.3203220832798323,0.0,0.05,0.0,True,True,-0.046297848395241085,-0.046297848395241085,-0.046297848395241085,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2030900000,4,nan,0.05,random_forest,0.4757679213962322,0.22635511502969136,0.19263460971172786,0.2522533858524125,0.0,0.7474118969366158,0.7474118969366158,0.0,0.17986788441764803,0.17986788441764803,0.0,0.05,0.0,True,True,-0.023334005878543954,-0.023334005878543954,-0.023334005878543954,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031000000,1,nan,0.05,random_forest,0.44669112987311815,0.1995329655073229,0.19219788916565184,0.2480117524607218,0.0,1.0762224524837747,1.0762224524837747,0.0,0.2916291572765935,0.2916291572765935,0.0,0.05,0.0,True,True,0.05488349857685478,0.05488349857685478,0.05488349857685478,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031000000,2,nan,0.05,logistic_l1,0.5355558414468915,0.286820059307888,0.19410452056918273,0.2835170038604804,0.0036666666666666666,1.1405854811822902,1.1405854811822902,0.0,0.3109233539410994,0.3109233539410994,0.0,0.05,0.0,True,True,-0.0005750514284695441,-0.0005750514284695441,-0.0005750514284695441,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031000000,3,nan,0.05,logistic_l1,0.8298667921476688,0.6886788927094621,0.1950987678833053,0.3489992369159448,0.012333333333333333,1.0018660571670206,1.0018660571670206,0.0,0.2897414808028259,0.2897414808028259,0.0,0.05,0.0,True,True,3.271060602816436e-05,3.271060602816436e-05,3.271060602816436e-05,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031000000,4,nan,0.05,logistic_l1,0.5763286507816584,0.33215471371180677,0.19493686193647689,0.29759662725424724,0.003,1.0236344464394154,1.747662871443262,-0.7073115090277482,0.25212398787924584,0.4876972289183045,-0.9343547316564178,0.05,1.0,True,True,-0.058289193686987706,-0.053076582967411,-0.053076582967411,1.0,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031100000,1,nan,0.05,random_forest,0.44531058807867746,0.19830151985497757,0.1890862561006203,0.2373187425935063,0.0,0.7564361975274478,0.7564361975274478,0.0,0.27583218741681437,0.27583218741681437,0.0,0.05,0.0,True,True,-0.004171630781736243,-0.004171630781736243,-0.004171630781736243,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031100000,2,nan,0.05,random_forest,0.48211554062824724,0.23243539451526712,0.19538936851031483,0.2613420237851086,0.0,0.5191674214239119,0.5191674214239119,0.0,0.1529576419968363,0.1529576419968363,0.0,0.05,0.0,True,True,0.00045096054206045504,0.00045096054206045504,0.00045096054206045504,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031100000,3,nan,0.05,random_forest,0.43925818197256644,0.1929477504298443,0.18289411505539505,0.24126672968297885,0.0,0.7783891772406973,0.7353506171956978,0.055291827408965766,0.19308609083883296,0.186249036721828,0.03540935593704564,0.05,0.25,True,True,0.004722752978404603,0.009756110504601203,0.009756110504601203,0.25,1.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031100000,4,nan,0.05,gradient_boosting,0.6069241527921755,0.3683569272424999,0.1496138067400542,0.21316411505560945,0.006,1.081961789633928,1.081961789633928,0.0,0.27815074129014167,0.27815074129014167,0.0,0.05,0.0,True,True,0.046920542484145,0.046920542484145,0.046920542484145,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031200000,1,nan,0.05,random_forest,0.4932966609650887,0.24334159571930566,0.19281378960366316,0.25147248233833414,0.0,1.3732269410650513,1.3732269410650513,0.0,0.302028073210802,0.302028073210802,0.0,0.05,0.0,True,True,0.07554143190578497,0.07554143190578497,0.07554143190578497,0.0,0.0
real_benchmark_ihdp_acic2016,ACIC 2016,"ACIC 2016 A, strength=0",real_benchmark,acic2016_semisynth,cui_selective_ml,3000,0.0,2031200000,2,nan,0.05,random_forest,0.49660991847551406,0.24662141112825672,0.18900923153624927,0.257025801386737,0.0,0.5705354197021457,0.5705354197021457,0.0,0.19039130014442904,0.19039130014442904,0.0,0.05,0.0,True,True,0.027013843331590185,0.027013843331590185,0.027013843331590185,0.0,0.0
