release_job_id,source_manifest,source_rep_file,design,mar_design,n,epsilon,strength,analysis_region,reference_method,propensity_mode,learner,propensity_learner,repair_mode,region_damp,region_damp_grid,validation_risk,validation_region_weight,validation_loss_se,selector,lepski_c,region_quantile,region_min_observed,region_kappa_floor,region_selector_ablation,region_detector_c,reps,bootstraps,rep,elapsed_s,ref_error,rt_error,shrink_error,delta,vd,gamma,weight,selected_tau,selected_region_damp,selected_repair_kind,targeting_moment,targeting_score_gap,ma_trimmed_fraction,ma_xi_derivative_1,ma_bias_correction_mean,cui_selected_propensity_learner,cui_selected_outcome_learner,cui_pseudo_risk,gl_original_bias_proxy,gl_selected_bias_proxy,gl_selected_variance_proxy,gl_selected_risk_proxy,global_dr_selected_bias_proxy,global_dr_selected_variance_proxy,global_dr_selected_risk_proxy,analysis_region_mass,true_region_mass,region_overlap_precision,region_overlap_recall,analysis_observed,true_region_observed,analysis_response_rate,true_region_response_rate,analysis_bias_ref,analysis_bias_repair,analysis_abs_bias_reduction,true_region_bias_ref,true_region_bias_repair,true_region_abs_bias_reduction,analysis_underfit_rmse_ref,analysis_underfit_rmse_repair,true_region_underfit_rmse_ref,true_region_underfit_rmse_repair
m01-j0077,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk04.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,1,38.86313324794173,-1.5746690670721648,-1.5746690670721648,-1.5746690670721648,0.0,0.2237954442694159,0.02388992177238425,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,16,nan,0.16,0.0,0.0,0.0,0.3903142166629664,0.3903142166629664,0.0,nan,nan,18.359401238324846,18.359401238324846
m01-j0077,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk04.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,76.48788676783442,0.43426223131851316,0.43426223131851316,0.43426223131851316,0.0,0.0023195160592637265,0.0002749264062611445,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,9,nan,0.09,0.0,0.0,0.0,1.358198272790592,1.358198272790592,0.0,nan,nan,23.33090132083435,23.33090132083435
m01-j0077,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk04.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,114.47290313336998,-0.800019474887705,-0.800019474887705,-0.800019474887705,0.0,0.012321292882044865,-0.013673177053130647,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.129,0.1,0.4263565891472868,0.55,30,7,0.23255813953488372,0.07,-0.04477790182138531,-0.04477790182138531,0.0,1.0082558221690385,1.0082558221690385,0.0,19.56404141716586,19.56404141716586,22.668604132296363,22.668604132296363
m01-j0077,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk04.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,4,152.05462096445262,-0.6520323676006683,-0.6520323676006683,-0.6520323676006683,0.0,0.13820122314000294,-0.26944612385786115,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.144,0.1,0.375,0.54,30,13,0.20833333333333334,0.13,-0.9913598432312595,-0.9913598432312595,0.0,0.6968705370786793,0.6968705370786793,0.0,15.810268459824748,15.810268459824748,18.87999660780535,18.87999660780535
m01-j0078,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk05.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,1,38.931444386951625,-1.1599229835075562,-1.1599229835075562,-1.1599229835075562,0.0,0.1551424089094784,-0.11752889737197769,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,9,nan,0.09,0.0,0.0,0.0,0.1408182008382946,0.1408182008382946,0.0,nan,nan,20.65188193874587,20.65188193874587
m01-j0078,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk05.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,77.1029990427196,-0.510184202038289,-0.510184202038289,-0.510184202038289,0.0,0.026109347151397344,-0.051883818950061666,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.102,0.1,0.29411764705882354,0.3,30,11,0.29411764705882354,0.11,-1.2294936161567458,-1.2294936161567458,0.0,1.0484251702021115,1.0484251702021115,0.0,17.0286387036281,17.0286387036281,23.736810248968503,23.736810248968503
m01-j0078,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk05.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,115.22486046794802,-0.9476195602469772,-0.9476195602469772,-0.9476195602469772,0.0,0.014479451582259273,-0.016857569303409647,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,16,nan,0.16,0.0,0.0,0.0,0.22518552602362812,0.22518552602362812,0.0,nan,nan,16.47945480474464,16.47945480474464
m01-j0078,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk05.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,4,153.19378028810024,1.352519007294859,1.352519007294859,1.352519007294859,0.0,0.021276872722441276,-0.039617888101247,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.143,0.1,0.4195804195804196,0.6,30,11,0.2097902097902098,0.11,-0.3289298611046803,-0.3289298611046803,0.0,0.43228133003502706,0.43228133003502706,0.0,12.317334741476182,12.317334741476182,14.864292611740535,14.864292611740535
m01-j0079,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk06.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,1,38.23510393407196,0.43302085920200284,0.43302085920200284,0.43302085920200284,0.0,0.07363112484213108,0.11211828976442817,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.105,0.1,0.45714285714285713,0.48,30,14,0.2857142857142857,0.14,0.10352119425860136,0.10352119425860136,0.0,0.7350782312194571,0.7350782312194571,0.0,17.619135063547105,17.619135063547105,21.23542063791468,21.23542063791468
m01-j0079,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk06.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,76.25293736997992,-1.8144654700367369,-1.8144654700367369,-1.8144654700367369,0.0,0.0,0.0,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,11,nan,0.11,0.0,0.0,0.0,0.3036042906570689,0.3036042906570689,0.0,nan,nan,19.593298798108098,19.593298798108098
m01-j0079,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk06.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,113.88357366342098,1.8136972797790065,1.8136972797790065,1.8136972797790065,0.0,0.01096685016653609,0.030868091799285402,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.108,0.1,0.3425925925925926,0.37,30,16,0.2777777777777778,0.16,-0.3842871193681562,-0.3842871193681562,0.0,0.27586780178011094,0.27586780178011094,0.0,12.943283485077963,12.943283485077963,15.63021877092985,15.63021877092985
m01-j0079,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk06.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,4,152.31138133257627,-1.6787439468087655,-1.6787439468087655,-1.6787439468087655,0.0,0.07736184558432058,-0.16960520633121323,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,20,nan,0.2,0.0,0.0,0.0,0.34239404929062633,0.34239404929062633,0.0,nan,nan,17.120851028754966,17.120851028754966
m01-j0080,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk07.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,1,38.30304714106023,-2.7240336654660666,-2.7240336654660666,-2.7240336654660666,0.0,0.07499970004193379,-0.03039516679667109,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,7,nan,0.07,0.0,0.0,0.0,0.4141216578428929,0.4141216578428929,0.0,nan,nan,17.848060522261665,17.848060522261665
m01-j0080,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk07.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,2,77.10313342139125,-1.3901172662078523,-1.3901172662078523,-1.3901172662078523,0.0,0.07952847623034565,-0.038970534258814915,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,13,nan,0.13,0.0,0.0,0.0,0.6890988967327044,0.6890988967327044,0.0,nan,nan,18.66889763293442,18.66889763293442
m01-j0080,manifest.tsv,dml2_kang_schafer_kang_schafer_ci_aipw_n1000_s0_chunk07.reps.csv,kang_schafer_ci,box,1000,0.05,0.0,estimated_residual_lowp_supported,aipw,estimated,xgboost,xgboost,if_projection,1.0,0.0|0.25|0.5|1.0,aipw_variance,-1.0,1.0,obsval,4.0,0.1,30,0.1,crossfit_rank_empty_standdown,1.0,4,50,3,115.74602513946593,0.7799811372657359,0.7799811372657359,0.7799811372657359,0.0,0.1596076718160333,-0.28014280629296096,0.0,0.05,0.0,reference,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1,nan,0.0,0,7,nan,0.07,0.0,0.0,0.0,0.11053833705636887,0.11053833705636887,0.0,nan,nan,18.815299109808944,18.815299109808944
